57,240,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,187,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,188,482,726,963,1024,1451,0,0,0,0,0,0,0,0,0,0,0
26,195,220,561,586,1214,0,0,0,0,0,0,0,0,0,0,0,0
34,156,307,360,531,622,746,956,1370,1395,1668,1709,0,0,0,0,0,0
80,140,220,378,476,784,1006,1532,1740,0,0,0,0,0,0,0,0,0
26,137,311,382,727,0,0,0,0,0,0,0,0,0,0,0,0,0
46,185,552,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,141,384,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,181,761,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,87,117,220,590,722,1181,0,0,0,0,0,0,0,0,0,0,0
88,250,1280,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,496,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,241,683,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,93,343,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,207,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,566,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,411,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,386,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,135,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,253,612,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,71,299,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,75,931,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,150,453,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,308,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,309,636,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
