vertex1,vertex2,edge_weight
1004,1003,259.37367395331063
1004,991,446.62943371364906
1003,1000,70.81811463502272
1002,1000,71.6283608891296
1001,1000,54.75477023143565
999,998,127.52562704893211
998,845,269.1531602950301
997,994,34.57417852179963
995,993,170.90857470039586
994,678,56.800943754378416
994,676,107.84450665107452
993,676,112.94458829158958
992,991,78.54944428102633
991,990,87.67214441300881
990,589,217.33198752113663
989,808,30.780820187874458
989,799,52.89660886267564
988,808,79.90390254071396
988,800,6.838379622560346
988,472,51.978233216498175
987,985,1.9973285426332912
987,191,61.196821268413416
986,859,4.562628938109257
986,849,143.9731718839703
985,382,57.224317831533284
985,192,90.20902605258941
984,894,79.21763589009416
984,212,17.35471649003883
984,210,25.907845388503414
983,960,39.42737972398545
983,692,34.69111193548173
983,185,51.33160343142002
982,525,135.7983404714102
982,369,71.53224389443822
982,340,31.97691758488827
981,979,21.184863371942853
981,686,72.09624075951143
981,685,55.61531777845137
980,742,85.80606200485487
980,416,93.23050206151967
979,285,94.2659180143592
978,902,10.39253340458213
978,794,107.29257550333692
978,397,70.07925144140584
977,903,15.05726025224175
977,901,63.236566968743276
977,337,28.114284520864135
977,292,141.10937184177058
976,816,249.45948929779132
976,815,10.450126404487657
976,162,185.34598149689103
975,668,539.024126164932
975,605,135.8331115119294
975,506,116.64410110362778
974,954,158.4268265654397
974,817,468.5275191722988
974,534,169.46434022738873
974,490,174.2332324122698
973,865,549.4755740923983
973,606,70.97607743487852
973,561,337.3963126814333
972,674,23.686053398406546
972,510,10.316196801607742
972,136,210.37066462494565
971,612,128.5156890341828
971,163,32.385257776582726
971,162,222.08604833419318
970,963,148.95879160723155
970,830,87.10090264860168
969,968,153.96419138490273
968,966,99.61420043058943
966,965,231.66959008579647
965,964,378.1202488966345
964,828,219.71466309463622
963,830,108.03239470268434
963,828,54.8975437132222
962,820,23.120288162737836
962,455,37.00599774485534
961,398,20.241495067637306
961,384,60.38983756257485
960,797,109.29812987011952
959,619,82.96693221107347
959,388,79.07733686268459
959,197,142.05763246973663
959,158,195.78516926593258
958,957,20.053781042421132
958,648,33.58953708013256
958,260,9.998493542962313
957,648,28.823317226213092
957,593,110.13403503110816
957,272,187.6897519561251
956,585,176.08985595102075
956,562,52.42415225329426
955,954,66.84509660043362
955,129,43.400755519088925
955,118,69.76614122471277
954,953,80.8236453459915
954,952,146.06884327050287
954,534,34.39985032929891
953,533,31.8078474696552
953,118,51.43817417291095
952,776,106.33689441356624
952,504,38.395950179766615
952,134,59.52180086410276
951,950,13.056168112816415
951,817,16.46043193511862
950,817,20.98776930774622
950,495,120.48631451795127
950,142,27.457422532406646
949,483,214.66986417280245
949,482,202.11848539685758
948,89,97.23656634162738
948,85,43.98927669856032
947,946,13.42619221864419
947,600,18.466361210757373
947,551,128.37808070809115
946,587,33.919065400606314
946,539,111.46872637884759
945,944,74.04683128469297
945,433,8.125221361463506
945,422,105.0585030424005
944,933,22.007757742771346
944,406,3.057330041621057
943,905,20.83585445239167
943,641,11.489317458033378
942,940,36.64945804781459
942,937,41.50773202182809
942,654,35.08563758977592
941,940,35.11241932102264
