vertex1,vertex2,edge_weight
265,263,134.3984129584609
265,744,117.39495826056371
264,263,115.68492575293875
264,743,39.987290872456775
264,616,97.17628020082496
263,623,25.114998903184585
263,618,52.63552161275225
262,261,150.01061034710415
262,259,69.10549322615388
262,665,112.76604498758968
262,623,40.65321555248226
261,259,132.24834156931016
261,616,40.40331115554446
260,258,111.97269530504244
260,508,137.27873571017986
260,507,131.90062111602288
260,506,39.897392813537046
259,258,132.93095664546257
259,507,111.22363936733178
258,486,135.17395509784285
257,244,150.7434245315838
257,243,109.90379598941756
256,185,133.12814627812853
256,184,132.70190198319773
256,597,99.29495111907912
256,450,137.24640078415368
255,254,61.27843419826544
255,598,74.86690152213305
254,252,135.68901624914767
254,235,129.62744608853637
253,251,135.15328672416368
253,198,135.12490981688262
252,251,133.13951108063802
252,233,129.41492096378718
251,232,64.42159806253599
250,227,129.72492083164312
250,653,77.38730953315829
250,603,101.67138424242107
250,519,9.215971237824117
249,227,82.28603331837263
249,183,55.169199480571486
249,653,127.3748512307418
248,246,126.47579994257717
248,628,85.82972749501006
247,245,118.89533144141136
247,628,129.28719233229964
246,242,127.65571757635138
245,242,93.38138898323645
245,515,4.357456049076792
244,242,28.019690800661174
244,240,104.84641385061603
243,242,118.55677682793012
241,240,128.46292968555792
241,516,9.506108293703702
241,514,113.06981476241567
239,238,74.0326576844103
239,237,33.120919755548066
239,600,31.09777343652571
239,510,139.81569575804704
238,237,66.34400505515134
238,598,65.909924786178
238,597,73.67298627235527
237,184,132.7403235105188
236,235,115.69444696989967
236,234,135.98976747358645
236,729,7.29582581563435
236,509,35.96952789502596
235,233,135.90271876030098
235,600,69.59772721592924
234,233,117.39512740535456
234,507,39.39634257599145
234,506,132.33722209434288
233,231,132.6493049136992
232,231,64.53639113499705
231,506,117.45805030689522
230,228,38.75179826962272
230,192,142.3591630142945
230,622,31.37907233580359
230,434,144.0040233297098
229,228,130.48892999681854
229,192,97.84181425767389
229,449,143.5987159080862
229,448,125.94410374993201
228,550,138.55016226481868
227,186,133.5757637258076
227,604,57.40356141265755
226,186,54.298396256751225
226,707,11.740285631769472
226,604,133.8546145451102
225,223,113.96160473136936
225,747,160.47947154107482
225,641,41.11608404420593
224,223,133.1844850722173
224,640,135.67427207567715
224,551,107.48826347963123
223,747,112.59994249008903
223,519,125.59029800605144
222,220,130.5103314597371
222,642,132.55421012282383
222,640,135.31234657745858
221,220,132.8631820971219
221,217,135.8308159996829
221,731,115.17449962481292
221,642,130.4122398772035
220,742,116.14582954562847
220,641,115.39470756276435
219,217,130.7909820623866
219,642,136.02202468558664
219,459,20.09120314917028
218,217,164.42483315268643
218,182,18.661508509690872
218,180,134.5135360897494
217,605,117.90196098052438
216,182,101.47515953414147
216,613,30.966229574063732
215,182,16.384106701511527
215,613,129.6184291341988
215,612,134.68659354353562
215,566,132.45639346914447
214,390,18.108096489418735
213,211,113.08291599564717
213,738,41.931802236021106
213,736,132.0351543985606
212,211,113.74195283562572
212,739,38.57676960119895
210,733,160.5538812066344
210,732,43.401559954501025
209,692,155.2158722432513
209,474,148.5643322807262
209,473,128.18229151288423
208,627,197.83671123517658
207,189,125.65194357788268
207,601,132.7987804379512
207,558,133.41597980604777
207,557,21.26402774900613
206,189,133.81296540438262
206,187,137.65614687591903
206,186,135.76282486941514
206,563,62.991752450059145
205,203,54.59600925134953
204,203,132.7305934276484
204,716,68.17688265841277
204,715,35.182001039079545
204,451,145.57763690302045
204,446,150.49144500607943
203,201,134.10472321229457
202,201,55.39555228985819
201,488,134.85141048397253
200,198,64.47867719797193
200,489,151.66708188207917
200,488,65.20263319329145
199,198,151.10518617616518
199,489,66.80610905266268
199,402,134.97671621760526
199,401,128.67426793424283
198,197,138.51335420336002
197,195,130.38031664297205
197,402,153.50639155896098
196,195,150.67554666689045
196,444,137.19271047970886
196,443,126.48373764796263
196,402,128.00335523298682
195,194,135.17641870043494
194,444,151.54165595017153
193,192,37.606651990963066
193,191,75.77401796122716
193,447,37.73475689942272
193,412,126.49809561487046
192,191,80.54656826141898
191,190,65.32051940984748
190,188,139.55766228338106
190,449,135.85217367002565
190,446,133.43882638059176
189,188,138.20213274589992
189,449,132.26402174588745
188,187,133.9088867905922
188,715,98.47067508588437
187,185,136.4999073770944
187,450,134.21778733254862
186,185,137.43750241522704
185,183,132.97914059306697
184,183,132.9315569984176
184,496,127.8110839655186
183,518,127.14806816675944
182,179,134.6231961311548
181,179,134.88100104173074
181,495,14.217058514130162
181,457,18.365632081590597
180,179,18.498178932129477
180,605,161.34254276441314
180,457,134.23541654028944
