vertex1,vertex2,edge_weight
622,169,39.96575671393653
621,305,32.81544134260712
620,619,377.7374719237832
620,405,159.84578675639222
620,133,78.68860102842761
618,198,160.13216941973448
617,364,682.5208703902598
616,319,36.908215148498925
616,318,25.51635039348188
616,317,104.61032409957242
615,412,64.08611708066647
615,408,76.62653642507203
615,240,71.16509640243422
614,613,25.28900491412009
614,611,64.46996942653504
613,238,51.138837303814626
612,610,45.789834080067386
612,609,69.89844530497983
611,610,41.71332171009856
609,608,23.92762463858598
609,241,51.05257602748901
608,240,77.10742972994993
607,500,142.12073386855297
607,333,110.27709853097348
607,332,89.96271965067751
606,604,97.61049286359666
606,536,75.43555744227075
606,330,48.200832116349076
605,604,78.83697736051313
605,537,42.02981162833956
605,536,73.52320125083149
604,330,107.09313060485522
603,583,117.337820842795
603,9,53.23265111685499
603,6,78.61338943838554
602,601,96.37250699163525
602,372,146.40352274962433
602,199,70.4250994410512
601,382,149.85016504780438
601,374,142.78354498203763
601,367,157.1277802073287
600,599,160.69401308671385
600,369,124.57531799821108
600,366,49.547500144246875
599,368,126.92419909713198
599,367,8.783648105966304
598,346,42.83690922177549
597,592,126.68219748534504
597,455,75.70238251753864
596,574,72.17706290646863
596,454,64.69712506855886
596,27,76.32328817239677
596,26,104.78106404290621
595,370,53.69075266676655
595,10,64.01484624787761
594,346,107.58239269799684
594,10,128.45348059029632
594,7,95.06569396899857
593,591,63.90783966017338
593,587,79.49128673941716
593,455,62.57590260677943
592,591,80.6818691287491
591,382,5.662027904246638
590,383,81.2163765274207
589,588,112.29652724450581
589,27,74.8731283359916
589,25,78.47591204881036
589,15,105.21427934914243
588,451,98.96848832804649
587,585,23.29998707055558
586,585,48.44177812028508
586,582,24.45212783863636
586,453,26.956435534825093
584,25,95.37396845055757
584,9,74.5390745245439
583,233,61.45820555014776
583,25,108.35909674502084
583,24,67.32873784224634
582,453,26.01319669231588
582,35,76.96155437857044
581,457,16.536717045788034
581,456,15.552265246995047
581,385,375.7073894891259
581,305,193.0856622466664
580,239,82.6509900333938
580,235,167.21718767571804
579,577,20.847472827820535
579,576,6.597898179580951
579,489,410.8855148470334
578,576,87.09147274242949
578,488,432.97932559296015
577,576,19.733549688793325
577,481,246.63814161338468
575,502,237.64154058145778
575,264,50.6765952356884
574,573,10.234215934567233
574,377,13.528597083729487
574,28,104.07714909736008
573,454,90.4479142852772
573,377,17.00943339909228
573,35,90.49350075209396
572,448,134.4704487438015
572,183,28.570918350310183
571,326,51.182578937580914
571,75,79.90795960367524
571,74,97.46344193569145
570,569,283.11598837298686
569,160,21.55160718009571
568,160,11.068176143345339
567,387,13.272426917737931
567,373,77.92360135277083
567,40,132.46093864371358
566,389,130.87288467020423
566,377,58.5005906685246
566,375,51.170193963545394
566,36,100.19478422406436
565,564,43.730309431845164
565,72,112.59812194501669
565,71,19.308001099465308
564,353,108.1034554092816
564,47,15.106440417681743
563,562,19.299215118501067
561,33,71.11401759932816
561,30,75.97497094411433
561,17,102.39358017901928
561,16,74.4626815825645
560,275,54.10784986786088
560,263,125.1536389940679
559,556,13.092319297339602
559,362,373.8938131906398
558,556,145.86259604766778
558,555,41.4177194669378
557,555,78.1268167280445
557,552,162.18459881974297
557,497,65.35519340234792
556,497,97.77661491507575
555,553,68.0248954416177
555,498,46.65689804691487
554,553,44.75058143446236
554,551,92.1673747355047
554,498,68.89708327835861
553,550,93.11417482495305
552,550,82.23815343994895
552,545,78.53278000518847
551,550,42.868167533787926
551,549,78.90847441266375
550,548,77.94547625012875
