31,41
31,8,41
31,15,41
31,26,41
31,44,41
31,8,2,41
31,26,49,41
31,44,8,41
31,15,10,41
31,44,46,41
31,8,7,41
31,12,49,41
31,8,44,41
31,18,10,41
31,8,46,41
31,33,1,41
31,18,15,41
31,8,49,41
31,34,10,41
31,33,7,41
31,42,1,41
31,34,44,41
31,47,0,41
31,42,46,41
31,34,46,41
31,47,7,41
31,48,0,41
31,47,8,41
31,33,8,41
31,48,1,41
31,47,11,41
31,33,10,41
31,48,8,41
31,47,15,41
31,33,39,41
31,47,26,41
31,33,46,41
31,47,39,41
31,47,44,41
31,47,46,41
31,15,5,23,2,41
31,15,5,20,49,41
31,15,5,19,11,41
31,44,36,40,39,41
31,15,5,32,46,41
31,15,5,23,7,41
31,44,36,19,7,41
31,15,5,19,39,41
31,15,5,42,1,41
31,15,5,23,8,41
31,44,36,19,11,41
31,15,5,19,44,41
31,47,38,46,39,41
31,15,5,23,10,41
31,44,36,19,39,41
31,15,5,19,46,41
31,47,38,46,44,41
31,15,5,23,26,41
31,44,36,19,46,41
31,47,23,8,49,41
31,47,38,46,49,41
31,15,5,23,49,41
31,15,29,44,46,41
31,44,35,45,49,41
31,44,3,49,26,41
31,44,35,11,2,41
31,44,29,2,8,41
31,44,35,20,49,41
31,44,35,45,1,41
31,44,3,49,46,41
31,44,29,2,10,41
31,44,35,28,26,41
31,44,35,20,8,41
31,44,35,45,7,41
31,44,29,2,11,41
31,44,35,42,1,41
31,44,35,28,1,41
31,44,35,20,26,41
31,44,35,45,8,41
31,44,35,19,0,41
31,44,35,42,46,41
31,44,35,28,2,41
31,44,35,45,46,41
31,44,35,40,39,41
31,44,35,19,2,41
31,44,35,28,7,41
31,44,28,26,49,41
31,44,35,29,15,41
31,44,35,40,26,41
31,44,35,19,7,41
31,44,35,28,8,41
31,44,35,32,49,41
31,44,35,29,2,41
31,44,35,19,11,41
31,44,35,28,39,41
31,44,35,34,46,41
31,44,35,32,7,41
31,44,35,37,1,41
31,44,35,34,10,41
31,44,35,32,8,41
31,44,35,37,26,41
31,44,35,32,10,41
31,44,35,37,39,41
31,44,35,32,15,41
31,44,35,19,39,41
31,44,35,32,39,41
31,44,35,19,46,41
31,44,35,32,46,41
31,12,38,49,7,41
31,44,35,7,8,41
31,12,38,49,8,41
31,44,35,7,46,41
31,12,38,49,26,41
31,44,35,7,49,41
31,12,38,49,46,41
31,44,36,0,11,41
31,44,47,9,49,41
31,15,16,2,10,41
31,44,47,48,8,41
31,44,47,9,1,41
31,15,16,2,11,41
31,44,47,19,46,41
31,44,47,48,0,41
31,44,47,9,11,41
31,44,47,21,49,41
31,44,47,19,0,41
31,44,47,48,1,41
31,44,47,9,26,41
31,44,47,14,0,41
31,44,47,21,7,41
31,44,47,19,2,41
31,44,47,9,39,41
31,44,47,23,49,41
31,44,47,14,2,41
31,44,47,19,7,41
31,44,47,27,46,41
31,44,47,23,0,41
31,44,47,14,11,41
31,44,47,19,11,41
31,44,47,43,39,41
31,44,47,27,7,41
31,44,47,23,2,41
31,44,47,19,39,41
31,44,47,34,46,41
31,44,47,43,7,41
31,44,47,23,7,41
31,44,47,38,1,41
31,44,47,34,10,41
31,44,47,43,26,41
31,44,47,23,8,41
31,44,47,38,7,41
31,44,47,23,10,41
31,44,47,38,46,41
31,44,47,23,26,41
31,44,47,38,49,41
31,15,4,1,11,41
31,15,5,7,0,41
31,15,4,1,39,41
31,15,5,7,8,41
31,15,22,7,8,41
31,15,5,7,46,41
31,15,22,7,46,41
31,15,5,7,49,41
31,15,22,7,49,41
31,15,22,10,46,41
31,12,14,0,7,41
31,42,5,7,46,41
31,12,14,0,11,41
31,42,5,7,49,41
31,44,34,10,2,41
31,44,35,2,8,41
31,44,34,10,15,41
31,44,35,2,10,41
31,44,34,10,46,41
31,44,35,2,11,41
31,44,47,11,0,41
31,44,28,8,2,41
31,44,47,11,1,41
31,44,28,8,7,41
31,44,47,11,2,41
31,44,28,8,46,41
31,44,34,46,7,41
31,44,28,8,49,41
31,44,34,46,8,41
31,47,26,9,1,41
31,44,34,46,10,41
31,47,26,9,11,41
31,44,34,46,39,41
31,47,26,9,39,41
31,44,34,46,49,41
31,47,26,43,44,41
31,44,28,9,49,41
31,47,26,40,39,41
31,47,26,43,7,41
31,44,28,13,1,41
31,44,28,9,1,41
31,47,26,17,0,41
31,47,26,43,39,41
31,44,28,42,46,41
31,44,28,13,39,41
31,44,28,9,11,41
31,47,26,20,49,41
31,47,26,17,8,41
31,44,28,38,49,41
31,44,28,42,1,41
31,44,28,9,26,41
31,47,26,23,49,41
31,47,26,20,8,41
31,47,26,17,15,41
31,44,28,9,39,41
31,47,26,28,44,41
31,47,26,23,0,41
31,44,28,14,0,41
31,44,28,38,1,41
31,47,26,36,0,41
31,47,26,28,1,41
31,47,26,23,2,41
31,44,28,20,26,41
31,44,28,14,2,41
31,44,28,38,7,41
31,47,26,37,1,41
31,47,26,36,1,41
31,47,26,28,2,41
31,47,26,23,7,41
31,44,28,35,2,41
31,44,28,20,8,41
31,44,28,14,11,41
31,44,28,38,46,41
31,47,26,37,39,41
31,47,26,36,15,41
31,47,26,28,7,41
31,47,26,23,8,41
31,44,28,35,7,41
31,44,28,20,49,41
31,47,26,36,44,41
31,47,26,28,8,41
31,47,26,23,10,41
31,44,28,35,10,41
31,47,26,28,39,41
31,44,28,35,11,41
31,33,3,17,8,41
31,33,3,20,49,41
31,33,3,17,15,41
31,33,3,29,15,41
31,33,3,20,8,41
31,33,3,17,26,41
31,33,3,45,49,41
31,33,3,29,2,41
31,33,3,20,26,41
31,33,3,40,26,41
31,33,3,45,1,41
31,33,3,29,44,41
31,33,3,43,7,41
31,33,3,40,39,41
31,33,3,45,7,41
31,33,3,43,26,41
31,33,3,45,8,41
31,33,3,43,39,41
31,33,3,45,46,41
31,33,3,43,44,41
31,44,43,26,49,41
31,15,4,45,49,41
31,8,46,7,49,41
31,15,4,42,46,41
31,15,4,45,1,41
31,15,4,6,8,41
31,15,4,42,1,41
31,15,4,45,7,41
31,15,4,19,2,41
31,15,4,45,8,41
31,15,4,24,46,41
31,15,4,19,0,41
31,15,4,45,46,41
31,15,4,29,44,41
31,15,4,24,39,41
31,15,4,19,7,41
31,15,4,33,1,41
31,15,4,29,2,41
31,15,4,24,44,41
31,15,4,19,11,41
31,15,4,34,10,41
31,15,4,33,7,41
31,15,4,19,39,41
31,15,4,34,44,41
31,15,4,33,8,41
31,15,4,19,44,41
31,15,4,34,46,41
31,15,4,33,10,41
31,15,4,19,46,41
31,15,4,33,39,41
31,15,5,39,1,41
31,15,4,33,46,41
31,15,5,39,46,41
31,47,23,10,46,41
31,44,5,0,7,41
31,44,5,39,1,41
31,44,5,0,11,41
31,44,5,39,46,41
31,15,32,49,7,41
31,15,29,3,7,41
31,15,32,49,8,41
31,15,29,3,39,41
31,15,32,49,26,41
31,15,29,3,44,41
31,15,32,49,46,41
31,47,9,1,11,41
31,15,29,4,49,41
31,47,9,1,39,41
31,15,29,43,39,41
31,15,29,4,1,41
31,15,29,35,44,41
31,15,29,43,7,41
31,15,29,4,2,41
31,15,29,33,46,41
31,15,29,35,2,41
31,15,29,43,26,41
31,15,29,25,49,41
31,15,29,33,1,41
31,15,29,35,7,41
31,15,29,43,44,41
31,15,29,6,8,41
31,15,29,25,7,41
31,15,29,33,7,41
31,15,29,35,10,41
31,15,29,14,11,41
31,15,29,25,39,41
31,15,29,33,8,41
31,15,29,35,11,41
31,15,29,23,49,41
31,15,29,14,0,41
31,15,29,33,10,41
31,15,29,18,10,41
31,15,29,23,0,41
31,15,29,14,2,41
31,15,29,33,39,41
31,15,29,21,7,41
31,15,29,23,2,41
31,15,29,4,10,41
31,15,29,21,49,41
31,15,29,23,7,41
31,15,29,4,44,41
31,15,29,23,8,41
31,44,8,46,39,41
31,15,29,23,10,41
31,44,8,46,49,41
31,15,29,23,26,41
31,12,14,11,0,41
31,44,34,4,49,41
31,12,14,11,1,41
31,44,34,9,49,41
31,44,34,4,1,41
31,12,14,11,2,41
31,44,34,47,11,41
31,44,34,9,1,41
31,44,34,4,2,41
31,44,34,36,26,41
31,44,34,47,0,41
31,44,34,9,11,41
31,44,34,4,10,41
31,44,34,13,1,41
31,44,34,36,0,41
31,44,34,47,7,41
31,44,34,9,26,41
31,44,34,4,15,41
31,44,34,16,0,41
31,44,34,13,39,41
31,44,34,36,1,41
31,44,34,47,8,41
31,44,34,9,39,41
31,44,34,17,8,41
31,44,34,16,2,41
31,44,34,36,15,41
31,44,34,47,15,41
31,44,34,20,8,41
31,44,34,17,0,41
31,44,34,16,7,41
31,44,34,47,26,41
31,44,34,24,46,41
31,44,34,20,26,41
31,44,34,17,15,41
31,44,34,16,15,41
31,44,34,47,39,41
31,44,34,32,49,41
31,44,34,24,39,41
31,44,34,20,49,41
31,44,34,17,26,41
31,44,34,47,46,41
31,44,34,35,2,41
31,44,34,32,7,41
31,44,34,35,7,41
31,44,34,32,8,41
31,44,34,35,10,41
31,44,34,32,10,41
31,44,34,35,11,41
31,44,34,32,15,41
31,12,14,33,1,41
31,44,34,32,39,41
31,12,14,33,7,41
31,44,34,32,46,41
31,12,14,33,8,41
31,48,8,2,10,41
31,12,14,33,10,41
31,48,8,2,11,41
31,12,14,33,39,41
31,12,14,20,49,41
31,12,36,1,39,41
31,12,14,18,10,41
31,12,14,20,8,41
31,12,14,25,49,41
31,12,14,18,15,41
31,12,14,20,26,41
31,12,14,28,44,41
31,12,14,25,7,41
31,12,14,29,44,41
31,12,14,28,1,41
31,12,14,25,15,41
31,12,14,48,8,41
31,12,14,29,2,41
31,12,14,28,2,41
31,12,14,25,39,41
31,12,14,37,1,41
31,12,14,48,0,41
31,12,14,29,15,41
31,12,14,28,7,41
31,12,14,47,0,41
31,12,14,37,26,41
31,12,14,48,1,41
31,12,14,28,8,41
31,12,14,47,7,41
31,12,14,37,39,41
31,12,14,28,26,41
31,12,14,47,8,41
31,12,14,28,39,41
31,12,14,47,11,41
31,8,47,44,46,41
31,12,14,47,15,41
31,8,47,26,49,41
31,12,14,47,26,41
31,8,7,0,11,41
31,12,14,47,39,41
31,44,19,46,7,41
31,12,14,47,44,41
31,44,19,46,8,41
31,12,14,47,46,41
31,44,19,46,10,41
31,12,19,2,10,41
31,44,19,46,39,41
31,12,19,2,11,41
31,44,19,46,49,41
31,34,20,8,44,41
31,18,20,3,49,41
31,34,20,8,46,41
31,18,20,5,0,41
31,18,20,3,7,41
31,34,20,8,49,41
31,18,20,14,0,41
31,18,20,5,7,41
31,18,20,3,39,41
31,18,20,17,0,41
31,18,20,14,2,41
31,18,20,5,15,41
31,18,20,3,44,41
31,18,20,25,49,41
31,18,20,17,8,41
31,18,20,14,11,41
31,18,20,5,39,41
31,18,20,28,44,41
31,18,20,25,7,41
31,18,20,17,15,41
31,18,20,5,44,41
31,18,20,30,46,41
31,18,20,28,1,41
31,18,20,25,15,41
31,18,20,17,26,41
31,18,20,5,46,41
31,18,20,34,44,41
31,18,20,30,8,41
31,18,20,28,2,41
31,18,20,25,39,41
31,18,20,35,2,41
31,18,20,34,10,41
31,18,20,28,7,41
31,18,20,36,0,41
31,18,20,35,7,41
31,18,20,34,46,41
31,18,20,28,8,41
31,18,20,36,1,41
31,18,20,35,10,41
31,18,20,28,26,41
31,18,20,36,15,41
31,18,20,35,11,41
31,18,20,28,39,41
31,18,20,36,26,41
31,18,20,35,44,41
31,18,20,36,44,41
31,47,19,5,7,41
31,47,19,12,49,41
31,47,19,5,15,41
31,47,19,17,0,41
31,47,19,5,39,41
31,47,19,30,46,41
31,47,19,17,8,41
31,47,19,5,44,41
31,47,19,35,10,41
31,47,19,30,8,41
31,47,19,17,15,41
31,47,19,5,46,41
31,47,19,36,0,41
31,47,19,35,2,41
31,47,19,17,26,41
31,47,19,37,1,41
31,47,19,36,1,41
31,47,19,35,7,41
31,47,19,38,49,41
31,47,19,37,26,41
31,47,19,36,15,41
31,47,19,35,11,41
31,47,19,40,26,41
31,47,19,38,1,41
31,47,19,37,39,41
31,47,19,36,26,41
31,47,19,35,44,41
31,47,19,43,26,41
31,47,19,40,39,41
31,47,19,38,7,41
31,47,19,36,44,41
31,47,19,48,0,41
31,47,19,43,7,41
31,47,19,38,46,41
31,47,19,48,1,41
31,47,19,43,39,41
31,47,15,10,2,41
31,18,21,23,49,41
31,15,36,16,0,41
31,44,43,3,49,41
31,47,19,4,2,41
31,47,23,6,8,41
31,15,5,46,7,41
31,12,38,1,11,41
31,44,29,3,49,41
31,47,23,13,1,41
31,8,49,7,46,41
31,34,9,1,11,41
31,33,10,2,11,41
31,47,23,5,15,41
31,12,49,7,0,41
31,33,10,4,49,41
31,47,19,11,2,41
31,15,6,4,1,41
31,44,19,4,49,41
31,15,6,12,49,41
31,47,23,7,46,41
31,15,36,26,49,41
31,44,28,1,11,41
31,44,29,15,10,41
31,44,43,7,0,41
31,44,47,8,2,41
31,44,19,39,1,41
31,47,19,7,46,41
31,47,26,49,8,41
31,44,28,7,0,41
31,47,11,2,10,41
31,12,22,8,7,41
31,44,19,11,0,41
31,44,47,7,0,41
31,12,19,0,11,41
31,47,21,49,26,41
31,34,24,18,10,41
31,34,24,9,1,41
31,44,28,2,8,41
31,44,43,39,1,41
31,44,19,7,0,41
31,12,6,4,1,41
31,12,6,48,1,41
31,18,21,7,0,41
31,34,24,4,2,41
31,47,23,2,11,41
31,44,47,0,7,41
31,15,4,2,8,41
31,34,35,7,8,41
31,47,9,49,8,41
31,18,20,8,2,41
31,44,8,7,49,41
31,15,47,8,2,41
31,44,5,15,10,41
31,44,19,2,8,41
31,44,24,39,1,41
31,44,8,32,46,41
31,34,4,1,39,41
31,47,11,9,49,41
31,44,8,17,15,41
31,47,19,2,11,41
31,18,20,49,7,41
31,44,5,9,49,41
31,12,16,7,8,41
31,12,48,8,7,41
31,33,3,49,7,41
31,15,29,2,10,41
31,47,21,7,46,41
31,44,5,7,0,41
31,8,47,39,1,41
31,15,47,46,7,41
31,15,25,29,2,41
31,34,10,2,8,41
31,15,25,24,46,41
31,34,32,7,0,41
31,33,7,0,11,41
31,12,16,0,11,41
31,8,47,9,49,41
31,15,25,49,8,41
31,44,19,0,7,41
31,44,24,46,7,41
31,18,20,26,49,41
31,18,21,49,7,41
31,12,38,7,0,41
31,47,21,23,2,41
31,47,21,24,39,41
31,44,47,46,7,41
31,15,16,7,8,41
31,12,36,44,8,41
31,44,24,4,49,41
31,34,9,49,8,41
31,47,7,46,8,41
31,15,32,8,7,41
31,15,6,8,7,41
31,15,47,0,7,41
31,15,36,44,8,41
31,15,36,1,11,41
31,15,25,7,8,41
31,15,32,10,46,41
31,47,48,8,2,41
31,47,23,49,26,41
31,12,6,8,2,41
31,47,11,0,7,41
31,47,7,8,44,41
31,8,2,4,49,41
31,15,5,44,8,41
31,15,47,7,0,41
31,15,32,46,7,41
31,15,32,39,1,41
31,47,14,11,2,41
31,8,46,10,2,41
31,15,32,5,0,41
31,15,36,0,7,41
31,33,39,1,11,41
31,15,32,9,49,41
31,34,4,2,11,41
31,47,0,11,1,41
31,47,14,18,15,41
31,47,14,20,49,41
31,15,5,0,7,41
31,33,39,46,7,41
31,33,46,10,2,41
31,47,0,7,46,41
31,15,47,11,1,41
31,42,46,5,0,41
31,15,25,39,46,41
31,47,27,7,46,41
31,47,39,3,49,41
31,18,14,12,49,41
31,12,36,16,2,41
31,12,36,13,1,41
31,8,32,5,46,41
31,47,43,7,46,41
31,33,14,2,11,41
31,44,4,1,11,41
31,8,47,0,7,41
31,8,45,7,0,41
31,8,48,1,11,41
31,8,47,11,0,41
31,42,5,9,49,41
31,42,5,44,8,41
31,8,32,49,7,41
31,15,18,42,1,41
31,15,18,30,46,41
31,44,5,46,7,41
31,33,46,8,7,41
31,48,47,43,7,41
31,8,32,39,1,41
31,8,47,7,0,41
31,48,47,38,49,41
31,48,47,9,11,41
31,18,17,8,2,41
31,12,38,5,7,41
31,12,38,47,26,41
31,8,32,15,10,41
31,44,4,10,2,41
31,18,14,0,7,41
31,48,19,11,2,41
31,34,46,7,49,41
31,44,4,45,49,41
31,15,16,5,0,41
31,15,16,12,49,41
31,42,46,44,8,41
31,8,45,3,49,41
31,15,17,8,7,41
31,44,46,7,0,41
31,15,16,0,11,41
31,48,19,5,7,41
31,8,48,0,7,41
31,8,32,10,2,41
31,44,4,2,8,41
31,8,48,47,46,41
31,48,19,12,49,41
31,48,19,4,2,41
31,18,29,15,10,41
31,15,47,9,1,41
31,15,47,48,8,41
31,8,45,1,11,41
31,42,46,39,1,41
31,47,38,49,26,41
31,12,38,46,8,41
31,12,14,2,8,41
31,12,16,2,10,41
31,8,47,46,7,41
31,34,16,15,10,41
31,8,32,7,0,41
31,48,14,2,11,41
31,15,17,3,7,41
31,47,44,3,49,41
31,15,17,9,49,41
31,34,47,8,44,41
31,18,24,46,7,41
31,18,6,15,10,41
31,34,36,13,39,41
31,34,36,16,0,41
31,12,25,7,0,41
31,15,18,10,46,41
31,8,45,49,7,41
31,8,30,46,7,41
31,34,16,7,0,41
31,34,16,2,8,41
31,26,28,8,2,41
31,15,17,0,11,41
31,18,14,2,8,41
31,47,38,16,0,41
31,15,22,8,7,41
31,12,16,15,10,41
31,48,8,47,46,41
31,47,38,5,15,41
31,47,34,9,1,41
31,34,16,5,0,41
31,47,34,36,44,41
31,18,24,4,1,41
31,8,23,49,7,41
31,26,23,8,2,41
31,26,28,7,0,41
31,18,24,9,49,41
31,18,17,0,11,41
31,12,22,39,1,41
31,47,34,4,2,41
31,47,8,49,46,41
31,48,8,44,46,41
31,48,47,44,8,41
31,47,27,13,39,41
31,18,29,3,49,41
31,47,27,16,0,41
31,26,36,1,11,41
31,26,37,39,1,41
31,18,42,1,11,41
31,18,6,4,49,41
31,44,47,39,46,41
31,44,35,10,15,41
31,44,3,45,49,41
31,44,36,1,39,41
31,48,19,46,7,41
31,26,28,9,49,41
31,44,28,39,46,41
31,8,30,12,49,41
31,18,24,44,46,41
31,47,27,9,11,41
31,8,22,7,0,41
31,48,8,46,7,41
31,34,9,26,49,41
31,47,8,17,0,41
31,47,8,32,46,41
31,12,19,46,7,41
31,44,8,2,11,41
31,47,8,28,2,41
31,33,10,46,7,41
31,26,23,5,46,41
31,42,4,49,26,41
31,18,17,3,7,41
31,44,46,49,7,41
31,18,17,6,15,41
31,26,20,49,8,41
31,15,47,44,8,41
31,42,46,49,7,41
31,18,14,11,0,41
31,26,37,1,11,41
31,26,40,39,1,41
31,26,36,12,49,41
31,47,43,13,39,41
31,47,43,16,0,41
31,8,23,5,46,41
31,42,5,46,8,41
31,47,43,3,39,41
31,26,28,2,8,41
31,8,23,10,2,41
31,18,29,2,8,41
31,34,17,0,11,41
31,34,47,39,46,41
31,26,23,7,0,41
31,26,36,0,7,41
31,18,30,46,7,41
31,47,9,5,7,41
31,47,9,17,0,41
31,26,37,9,49,41
31,47,27,46,10,41
31,47,38,7,46,41
31,44,8,49,7,41
31,26,40,3,49,41
31,15,22,30,8,41
31,15,22,6,8,41
31,8,33,46,7,41
31,47,46,8,7,41
31,8,22,15,10,41
31,8,23,7,0,41
31,26,23,2,8,41
31,8,23,2,10,41
31,47,34,10,46,41
31,34,10,4,1,41
31,33,46,39,1,41
31,34,10,18,15,41
31,47,34,46,10,41
31,8,33,46,10,41
31,47,46,8,44,41
31,8,23,7,46,41
31,34,10,4,2,41
31,26,23,2,10,41
31,34,10,22,39,41
31,47,34,46,39,41
31,8,33,46,39,41
31,47,46,8,49,41
31,8,23,7,49,41
31,34,10,4,15,41
31,26,23,2,11,41
31,34,10,23,0,41
31,34,10,22,7,41
31,47,34,46,44,41
31,8,33,46,44,41
31,8,23,2,11,41
31,34,10,4,44,41
31,8,22,11,0,41
31,34,10,32,49,41
31,34,10,23,2,41
31,34,10,22,8,41
31,47,34,46,49,41
31,8,33,46,49,41
31,48,1,11,0,41
31,8,22,11,1,41
31,34,10,33,1,41
31,34,10,32,7,41
31,34,10,23,7,41
31,48,1,11,2,41
31,8,22,11,2,41
31,34,10,35,2,41
31,34,10,33,7,41
31,34,10,32,8,41
31,34,10,23,8,41
31,34,10,22,11,41
31,34,10,35,7,41
31,34,10,33,8,41
31,34,10,32,15,41
31,34,10,23,26,41
31,34,10,22,15,41
31,34,10,35,11,41
31,34,10,33,39,41
31,34,10,32,39,41
31,34,10,23,49,41
31,15,22,9,49,41
31,34,10,35,44,41
31,34,10,33,46,41
31,34,10,32,46,41
31,18,10,2,11,41
31,15,22,13,1,41
31,15,22,9,1,41
31,26,40,3,7,41
31,26,40,9,49,41
31,34,9,5,0,41
31,15,22,12,49,41
31,15,22,13,39,41
31,15,22,9,11,41
31,26,40,3,39,41
31,26,40,38,49,41
31,26,40,9,1,41
31,34,9,17,0,41
31,34,9,5,7,41
31,15,22,24,46,41
31,15,22,9,26,41
31,26,40,3,44,41
31,26,40,13,1,41
31,26,40,38,1,41
31,26,40,9,11,41
31,34,9,22,10,41
31,34,9,17,8,41
31,15,22,24,39,41
31,15,22,9,39,41
31,34,9,5,15,41
31,26,40,36,44,41
31,26,40,13,39,41
31,26,40,38,7,41
31,26,40,9,39,41
31,34,9,22,7,41
31,34,9,17,15,41
31,15,22,24,44,41
31,34,9,24,39,41
31,26,40,38,46,41
31,34,9,5,39,41
31,34,9,22,8,41
31,34,9,17,26,41
31,26,40,17,8,41
31,34,9,25,49,41
31,34,9,24,44,41
31,34,9,5,44,41
31,34,9,22,11,41
31,26,40,36,0,41
31,26,40,19,7,41
31,26,40,17,0,41
31,34,9,27,46,41
31,34,9,25,7,41
31,34,9,24,46,41
31,34,9,5,46,41
31,34,9,22,15,41
31,26,40,36,1,41
31,26,40,33,1,41
31,26,40,19,0,41
31,26,40,17,15,41
31,34,9,28,1,41
31,34,9,25,15,41
31,34,9,27,7,41
31,34,9,22,39,41
31,26,40,36,15,41
31,26,40,35,2,41
31,26,40,33,7,41
31,34,9,32,49,41
31,34,9,28,2,41
31,34,9,25,39,41
31,26,40,19,2,41
31,26,40,35,7,41
31,26,40,33,8,41
31,34,9,37,26,41
31,34,9,32,7,41
31,34,9,28,7,41
31,26,40,19,11,41
31,26,40,35,10,41
31,26,40,33,10,41
31,34,9,40,26,41
31,34,9,37,1,41
31,34,9,32,8,41
31,34,9,28,8,41
31,26,40,19,39,41
31,26,40,35,11,41
31,26,40,33,39,41
31,34,9,47,0,41
31,34,9,40,39,41
31,34,9,37,39,41
31,34,9,32,10,41
31,34,9,28,26,41
31,26,40,19,44,41
31,34,9,32,15,41
31,34,9,28,39,41
31,26,40,19,46,41
31,34,9,32,39,41
31,34,9,28,44,41
31,26,40,35,44,41
31,34,9,32,46,41
31,26,40,33,46,41
31,34,9,47,7,41
31,15,22,27,7,41
31,34,47,11,1,41
31,34,9,47,8,41
31,15,22,27,46,41
31,34,47,11,2,41
31,34,9,47,11,41
31,44,8,49,26,41
31,47,38,7,49,41
31,34,9,47,15,41
31,44,8,49,46,41
31,44,46,8,7,41
31,34,9,47,26,41
31,47,27,46,39,41
31,44,46,8,49,41
31,34,9,47,39,41
31,47,27,46,44,41
31,26,37,9,1,41
31,34,9,47,44,41
31,47,27,46,49,41
31,26,37,9,11,41
31,34,9,47,46,41
31,26,17,15,10,41
31,26,37,9,39,41
31,8,22,10,2,41
31,18,30,12,49,41
31,48,47,11,1,41
31,8,22,10,15,41
31,18,30,16,0,41
31,48,47,11,2,41
31,8,22,10,46,41
31,18,30,45,49,41
31,18,30,16,2,41
31,26,37,43,7,41
31,18,30,19,0,41
31,18,30,45,1,41
31,18,30,16,7,41
31,26,37,35,44,41
31,26,37,43,39,41
31,18,30,20,49,41
31,18,30,19,2,41
31,18,30,45,7,41
31,18,30,16,15,41
31,26,37,32,49,41
31,26,37,35,2,41
31,26,37,43,44,41
31,18,30,22,8,41
31,18,30,20,8,41
31,18,30,19,7,41
31,26,37,32,7,41
31,26,37,35,7,41
31,18,30,45,8,41
31,18,30,23,7,41
31,18,30,22,7,41
31,18,30,20,26,41
31,18,30,19,11,41
31,26,37,32,8,41
31,26,37,35,10,41
31,18,30,45,46,41
31,18,30,27,7,41
31,18,30,23,0,41
31,18,30,22,10,41
31,18,30,19,39,41
31,26,37,32,10,41
31,26,37,35,11,41
31,18,30,37,1,41
31,18,30,27,46,41
31,18,30,23,2,41
31,18,30,22,11,41
31,18,30,19,44,41
31,26,37,32,15,41
31,18,30,37,26,41
31,26,37,30,46,41
31,18,30,23,8,41
31,18,30,22,15,41
31,18,30,19,46,41
31,26,37,32,39,41
31,18,30,37,39,41
31,26,37,6,8,41
31,26,37,30,8,41
31,18,30,23,10,41
31,18,30,22,39,41
31,26,37,32,46,41
31,26,37,14,0,41
31,26,37,6,15,41
31,18,30,23,26,41
31,26,37,13,1,41
31,26,37,14,2,41
31,18,30,23,49,41
31,26,37,19,0,41
31,26,37,13,39,41
31,26,37,14,11,41
31,26,37,27,7,41
31,26,37,19,2,41
31,47,9,17,8,41
31,26,37,27,46,41
31,26,37,19,7,41
31,47,9,17,15,41
31,48,14,18,15,41
31,26,37,19,11,41
31,47,9,17,26,41
31,47,9,22,10,41
31,26,37,19,39,41
31,47,9,5,15,41
31,47,9,24,39,41
31,47,9,22,7,41
31,26,37,19,44,41
31,47,9,5,39,41
31,47,9,25,49,41
31,47,9,24,44,41
31,47,9,22,8,41
31,26,37,19,46,41
31,47,9,5,44,41
31,47,9,27,46,41
31,47,9,25,7,41
31,47,9,24,46,41
31,47,9,22,11,41
31,47,9,5,46,41
31,47,9,28,1,41
31,47,9,27,7,41
31,47,9,25,15,41
31,47,9,22,15,41
31,47,9,32,49,41
31,47,9,28,2,41
31,47,9,25,39,41
31,47,9,22,39,41
31,47,9,34,10,41
31,47,9,32,7,41
31,47,9,28,7,41
31,47,9,37,1,41
31,47,9,34,44,41
31,47,9,32,8,41
31,47,9,28,8,41
31,47,9,40,26,41
31,47,9,37,26,41
31,47,9,34,46,41
31,47,9,32,10,41
31,47,9,28,26,41
31,47,9,40,39,41
31,47,9,37,39,41
31,47,9,32,15,41
31,47,9,28,39,41
31,8,22,30,46,41
31,47,9,32,39,41
31,47,9,28,44,41
31,8,22,6,15,41
31,47,9,32,46,41
31,48,14,20,49,41
31,8,22,9,49,41
31,18,30,46,8,41
31,48,14,25,49,41
31,48,14,20,8,41
31,8,22,13,1,41
31,8,22,9,1,41
31,18,30,46,10,41
31,48,14,28,1,41
31,48,14,25,7,41
31,48,14,20,26,41
31,8,22,12,49,41
31,8,22,13,39,41
31,8,22,9,11,41
31,18,30,46,39,41
31,48,14,29,15,41
31,48,14,28,2,41
31,48,14,25,15,41
31,8,22,24,46,41
31,8,22,9,26,41
31,18,30,46,44,41
31,48,14,33,1,41
31,48,14,29,2,41
31,48,14,28,7,41
31,48,14,25,39,41
31,8,22,27,7,41
31,8,22,24,39,41
31,8,22,9,39,41
31,18,30,46,49,41
31,48,14,37,1,41
31,48,14,33,7,41
31,48,14,29,44,41
31,48,14,28,8,41
31,8,22,27,46,41
31,8,22,24,44,41
31,48,14,47,0,41
31,48,14,37,26,41
31,48,14,33,8,41
31,48,14,28,26,41
31,48,14,47,7,41
31,48,14,37,39,41
31,48,14,33,10,41
31,48,14,28,39,41
31,48,14,47,8,41
31,48,14,33,39,41
31,48,14,28,44,41
31,48,14,47,11,41
31,48,14,33,46,41
31,26,36,0,11,41
31,48,14,47,15,41
31,8,2,10,46,41
31,26,23,7,8,41
31,48,14,47,26,41
31,42,5,0,7,41
31,26,23,7,46,41
31,48,14,47,39,41
31,42,5,0,11,41
31,26,23,7,49,41
31,48,14,47,44,41
31,12,25,15,10,41
31,18,29,2,10,41
31,48,14,47,46,41
31,26,28,2,10,41
31,18,29,2,11,41
31,8,23,10,15,41
31,26,28,2,11,41
