42,43
42,13,43
42,1,13,43
42,13,3,43
42,1,33,43
42,4,29,43
42,13,27,43
42,5,7,43
42,4,19,43
42,1,37,43
42,5,16,43
42,1,38,43
42,5,19,43
42,1,39,43
42,5,32,43
42,4,33,43
42,13,32,43
42,12,38,43
42,5,33,43
42,4,44,43
42,18,29,43
42,12,16,43
42,28,7,43
42,12,19,43
42,31,47,43
42,28,13,43
42,35,7,43
42,31,26,43
42,5,38,43
42,13,37,43
42,28,26,43
42,35,19,43
42,5,39,43
42,13,39,43
42,28,38,43
42,5,44,43
42,35,29,43
42,28,39,43
42,31,33,43
42,35,32,43
42,28,44,43
42,31,44,43
42,35,37,43
42,45,3,43
42,35,44,43
42,46,47,43
42,45,7,43
42,46,7,43
42,45,16,43
42,46,19,43
42,45,27,43
42,46,27,43
42,45,32,43
42,46,32,43
42,46,33,43
42,46,38,43
42,46,39,43
42,46,44,43
42,1,4,44,3,43
42,1,36,16,7,43
42,1,9,26,37,43
42,35,32,37,13,43
42,28,38,19,7,43
42,1,11,0,47,43
42,1,33,46,47,43
42,1,45,32,7,43
42,1,4,33,3,43
42,46,7,47,19,43
42,28,38,1,13,43
42,35,32,38,7,43
42,35,32,7,3,43
42,12,14,0,47,43
42,28,9,37,13,43
42,46,7,33,3,43
42,1,48,19,7,43
42,1,4,49,26,43
42,35,32,5,7,43
42,46,7,32,13,43
42,35,32,13,3,43
42,35,29,3,7,43
42,5,39,19,7,43
42,31,44,3,7,43
42,1,45,4,44,43
42,1,41,0,47,43
42,1,39,37,13,43
42,45,3,13,27,43
42,28,39,3,7,43
42,28,9,32,7,43
42,1,41,49,26,43
42,1,41,0,7,43
42,1,39,37,19,43
42,45,3,13,32,43
42,28,39,3,13,43
42,28,9,32,13,43
42,1,41,46,38,43
42,1,41,49,3,43
42,1,41,0,16,43
42,1,39,37,26,43
42,45,3,13,37,43
42,28,39,3,29,43
42,28,9,32,37,43
42,1,41,2,16,43
42,1,41,46,7,43
42,1,41,0,19,43
42,1,39,37,27,43
42,45,3,13,39,43
42,28,39,3,33,43
42,28,9,32,38,43
42,1,41,8,7,43
42,1,41,2,19,43
42,1,41,46,19,43
42,1,39,37,32,43
42,1,41,49,7,43
42,28,39,3,44,43
42,28,9,32,39,43
42,1,41,10,32,43
42,1,41,46,27,43
42,1,41,8,32,43
42,1,41,49,32,43
42,1,41,2,29,43
42,1,41,11,19,43
42,1,41,10,33,43
42,1,41,46,32,43
42,1,41,8,33,43
42,1,41,49,38,43
42,1,41,15,16,43
42,1,41,11,47,43
42,1,41,46,33,43
42,1,41,8,44,43
42,46,7,38,16,43
42,1,41,31,26,43
42,1,41,15,29,43
42,1,41,46,39,43
42,1,41,8,47,43
42,46,7,38,19,43
42,1,41,31,33,43
42,1,41,15,32,43
42,1,41,46,44,43
42,28,9,47,7,43
42,46,7,38,32,43
42,1,41,31,44,43
42,46,7,38,47,43
42,1,41,31,47,43
42,1,41,15,47,43
42,1,41,46,47,43
42,28,9,47,19,43
42,1,41,26,37,43
42,28,9,47,26,43
42,1,41,26,47,43
42,28,9,47,27,43
42,1,28,44,3,43
42,28,9,47,38,43
42,1,28,44,19,43
42,28,9,47,39,43
42,1,28,44,29,43
42,28,9,47,44,43
42,1,28,44,47,43
42,1,41,44,3,43
42,1,45,4,19,43
42,1,41,44,19,43
42,1,45,4,29,43
42,1,41,44,29,43
42,1,45,4,33,43
42,1,41,44,47,43
42,1,45,8,47,43
42,1,45,16,7,43
42,1,45,49,26,43
42,1,45,8,7,43
42,1,45,16,27,43
42,1,45,46,32,43
42,1,45,49,3,43
42,1,45,8,32,43
42,1,45,16,38,43
42,1,45,35,32,43
42,1,45,46,7,43
42,1,45,49,7,43
42,1,45,8,33,43
42,1,45,6,29,43
42,1,45,35,7,43
42,1,45,46,19,43
42,1,45,49,32,43
42,1,45,8,44,43
42,1,45,23,7,43
42,1,45,6,33,43
42,1,45,35,19,43
42,1,45,46,27,43
42,1,45,49,38,43
42,1,45,30,16,43
42,1,45,23,13,43
42,1,45,6,37,43
42,1,45,35,29,43
42,1,45,46,33,43
42,1,45,30,19,43
42,1,45,23,26,43
42,1,45,35,37,43
42,1,45,46,38,43
42,1,45,30,27,43
42,1,45,23,27,43
42,1,45,35,44,43
42,1,45,46,39,43
42,1,45,30,37,43
42,1,45,23,29,43
42,1,45,46,44,43
42,1,45,23,38,43
42,1,45,46,47,43
42,1,45,23,47,43
42,31,44,3,13,43
42,5,39,19,37,43
42,31,44,3,29,43
42,5,39,19,38,43
42,31,44,3,33,43
42,5,39,19,44,43
42,31,44,3,39,43
42,5,39,19,47,43
42,1,4,29,3,43
42,1,36,44,3,43
42,1,4,29,33,43
42,1,36,44,19,43
42,1,4,29,44,43
42,1,36,44,29,43
42,35,29,3,13,43
42,1,36,44,47,43
42,35,29,3,33,43
42,35,32,13,27,43
42,35,29,3,39,43
42,35,32,13,37,43
42,35,29,3,44,43
42,35,32,13,39,43
42,1,39,5,44,43
42,46,7,32,37,43
42,1,39,46,33,43
42,1,39,5,7,43
42,46,7,32,38,43
42,1,39,41,44,43
42,1,39,46,7,43
42,1,39,5,16,43
42,46,7,32,39,43
42,1,39,40,38,43
42,1,39,41,7,43
42,1,39,46,19,43
42,1,39,5,19,43
42,1,39,28,44,43
42,1,39,40,3,43
42,1,39,41,26,43
42,1,39,46,27,43
42,1,39,5,32,43
42,1,39,9,26,43
42,1,39,28,7,43
42,1,39,40,13,43
42,1,39,46,32,43
42,1,39,5,33,43
42,1,39,22,13,43
42,1,39,9,27,43
42,1,39,28,13,43
42,1,39,40,19,43
42,1,39,46,38,43
42,1,39,5,38,43
42,1,39,24,44,43
42,1,39,40,26,43
42,1,39,46,44,43
42,1,39,22,7,43
42,1,39,25,7,43
42,1,39,40,33,43
42,1,39,46,47,43
42,1,39,22,27,43
42,1,39,25,29,43
42,1,39,9,32,43
42,1,39,28,26,43
42,1,39,9,37,43
42,1,39,28,38,43
42,1,39,9,47,43
42,35,32,5,16,43
42,1,45,7,3,43
42,35,32,5,19,43
42,1,45,7,16,43
42,35,32,5,33,43
42,1,45,7,19,43
42,35,32,5,38,43
42,1,45,7,27,43
42,35,32,5,39,43
42,1,45,7,32,43
42,35,32,5,44,43
42,1,45,7,33,43
42,1,4,19,7,43
42,1,45,7,38,43
42,1,4,19,37,43
42,1,45,7,47,43
42,1,4,19,38,43
42,1,41,7,3,43
42,1,4,19,39,43
42,1,41,7,16,43
42,1,4,19,44,43
42,1,41,7,19,43
42,1,4,19,47,43
42,1,41,7,27,43
42,35,32,8,47,43
42,1,41,7,32,43
42,35,32,9,47,43
42,35,32,8,7,43
42,1,41,7,33,43
42,35,32,49,38,43
42,35,32,9,26,43
42,35,32,8,33,43
42,1,41,7,38,43
42,35,32,15,16,43
42,35,32,49,3,43
42,35,32,9,27,43
42,35,32,8,44,43
42,1,41,7,47,43
42,35,32,34,13,43
42,35,32,15,29,43
42,35,32,49,7,43
42,35,32,9,37,43
42,35,32,10,33,43
42,35,32,34,16,43
42,35,32,15,47,43
42,35,32,49,26,43
42,35,32,9,39,43
42,35,32,45,7,43
42,35,32,34,44,43
42,35,32,46,7,43
42,35,32,45,3,43
42,35,32,34,47,43
42,35,32,46,19,43
42,35,32,45,16,43
42,35,32,46,27,43
42,35,32,45,27,43
42,35,32,46,33,43
42,1,4,49,3,43
42,35,32,46,38,43
42,1,4,49,7,43
42,35,32,46,39,43
42,1,4,49,32,43
42,35,32,46,44,43
42,1,4,49,38,43
42,35,32,46,47,43
42,1,33,29,3,43
42,1,4,6,33,43
42,1,33,29,44,43
42,1,4,2,16,43
42,1,4,6,29,43
42,1,4,10,32,43
42,1,4,2,19,43
42,1,4,6,37,43
42,1,4,15,47,43
42,1,4,10,33,43
42,1,4,2,29,43
42,1,4,24,39,43
42,1,4,15,16,43
42,1,4,34,47,43
42,1,4,24,44,43
42,1,4,15,29,43
42,1,4,45,3,43
42,1,4,34,13,43
42,1,4,15,32,43
42,1,4,45,7,43
42,1,4,34,16,43
42,1,4,45,16,43
42,1,4,34,32,43
42,1,4,45,27,43
42,1,4,34,44,43
42,1,4,45,32,43
42,1,48,19,37,43
42,13,1,33,3,43
42,1,48,19,38,43
42,13,1,33,7,43
42,1,48,19,39,43
42,13,1,33,29,43
42,1,48,19,44,43
42,13,1,33,39,43
42,1,48,19,47,43
42,13,32,5,44,43
42,46,7,33,29,43
42,13,32,49,38,43
42,13,32,5,7,43
42,46,7,33,39,43
42,13,32,46,39,43
42,13,32,49,3,43
42,13,32,5,16,43
42,13,32,45,27,43
42,13,32,46,7,43
42,13,32,49,7,43
42,13,32,5,19,43
42,13,32,8,7,43
42,13,32,45,3,43
42,13,32,46,19,43
42,13,32,49,26,43
42,13,32,5,33,43
42,13,32,35,29,43
42,13,32,8,33,43
42,13,32,45,7,43
42,13,32,46,27,43
42,13,32,5,38,43
42,13,32,34,44,43
42,13,32,35,7,43
42,13,32,8,44,43
42,13,32,45,16,43
42,13,32,46,33,43
42,13,32,5,39,43
42,13,32,34,16,43
42,13,32,35,19,43
42,13,32,8,47,43
42,13,32,15,29,43
42,13,32,46,38,43
42,13,32,34,47,43
42,13,32,35,37,43
42,13,32,9,26,43
42,13,32,15,16,43
42,13,32,46,44,43
42,13,32,35,44,43
42,13,32,10,33,43
42,13,32,9,27,43
42,13,32,15,47,43
42,13,32,46,47,43
42,13,32,9,37,43
42,28,9,37,19,43
42,13,32,9,39,43
42,28,9,37,26,43
42,13,32,9,47,43
42,28,9,37,27,43
42,46,7,0,47,43
42,28,9,37,32,43
42,46,7,5,44,43
42,46,7,0,16,43
42,28,9,37,39,43
42,46,7,8,47,43
42,46,7,5,16,43
42,46,7,0,19,43
42,46,7,21,47,43
42,46,7,8,32,43
42,46,7,5,19,43
42,46,7,22,39,43
42,46,7,21,29,43
42,46,7,8,33,43
42,46,7,5,32,43
42,46,7,23,47,43
42,46,7,22,13,43
42,46,7,8,44,43
42,46,7,5,33,43
42,46,7,25,39,43
42,46,7,23,13,43
42,46,7,22,27,43
42,46,7,5,38,43
42,46,7,28,44,43
42,46,7,25,29,43
42,46,7,23,26,43
42,46,7,5,39,43
42,46,7,49,38,43
42,46,7,28,13,43
42,46,7,23,27,43
42,46,7,35,19,43
42,46,7,49,3,43
42,46,7,28,26,43
42,46,7,23,29,43
42,46,7,41,26,43
42,46,7,35,29,43
42,46,7,49,26,43
42,46,7,28,38,43
42,46,7,23,38,43
42,46,7,45,3,43
42,46,7,41,39,43
42,46,7,35,32,43
42,46,7,49,32,43
42,46,7,28,39,43
42,46,7,45,16,43
42,46,7,41,44,43
42,46,7,35,37,43
42,46,7,45,27,43
42,46,7,35,44,43
42,46,7,45,32,43
42,12,14,0,7,43
42,12,14,2,29,43
42,12,14,0,16,43
42,12,14,11,47,43
42,12,14,2,16,43
42,12,14,0,19,43
42,12,14,48,47,43
42,12,14,11,19,43
42,12,14,2,19,43
42,12,14,28,44,43
42,12,14,48,19,43
42,12,14,18,29,43
42,12,14,28,7,43
42,12,14,20,3,43
42,12,14,28,13,43
42,12,14,25,7,43
42,12,14,20,26,43
42,12,14,28,26,43
42,12,14,25,29,43
42,12,14,28,38,43
42,12,14,25,39,43
42,12,14,28,39,43
42,28,9,39,3,43
42,1,45,3,7,43
42,28,9,39,13,43
42,1,45,3,13,43
42,28,9,39,19,43
42,1,45,3,29,43
42,28,9,39,32,43
42,1,45,3,33,43
42,28,9,39,33,43
42,1,45,3,39,43
42,28,9,39,37,43
42,1,45,3,44,43
42,28,9,39,47,43
42,1,39,32,7,43
42,28,9,1,13,43
42,1,39,32,13,43
42,28,9,5,7,43
42,28,9,1,33,43
42,1,39,32,37,43
42,28,9,11,47,43
42,28,9,5,16,43
42,28,9,1,37,43
42,1,39,32,38,43
42,28,9,17,3,43
42,28,9,11,19,43
42,28,9,5,19,43
42,28,9,1,38,43
42,28,9,22,7,43
42,28,9,17,13,43
42,28,9,5,32,43
42,28,9,1,39,43
42,28,9,24,39,43
42,28,9,22,13,43
42,28,9,17,16,43
42,28,9,5,33,43
42,28,9,25,7,43
42,28,9,24,44,43
42,28,9,22,27,43
42,28,9,17,19,43
42,28,9,5,38,43
42,28,9,25,29,43
42,28,9,34,47,43
42,28,9,22,39,43
42,28,9,17,26,43
42,28,9,5,39,43
42,28,9,25,39,43
42,28,9,40,39,43
42,28,9,34,13,43
42,28,9,17,27,43
42,28,9,5,44,43
42,28,9,49,3,43
42,28,9,40,3,43
42,28,9,34,16,43
42,28,9,17,33,43
42,28,9,49,7,43
42,28,9,40,13,43
42,28,9,34,32,43
42,28,9,49,26,43
42,28,9,40,19,43
42,28,9,34,44,43
42,28,9,49,32,43
42,28,9,40,26,43
42,28,9,49,38,43
42,28,9,40,33,43
42,35,32,7,16,43
42,28,9,40,38,43
42,35,32,7,19,43
42,35,32,38,16,43
42,35,32,7,27,43
42,35,32,38,19,43
42,35,32,7,33,43
42,35,32,38,47,43
42,35,32,7,38,43
42,31,44,29,3,43
42,35,32,7,47,43
42,31,44,29,33,43
42,28,38,1,33,43
42,28,38,5,7,43
42,28,38,1,37,43
42,28,38,12,16,43
42,28,38,5,16,43
42,28,38,1,39,43
42,28,38,23,47,43
42,28,38,12,19,43
42,28,38,5,19,43
42,28,38,40,39,43
42,28,38,23,7,43
42,28,38,5,32,43
42,28,38,46,47,43
42,28,38,40,3,43
42,28,38,23,13,43
42,28,38,5,33,43
42,28,38,49,3,43
42,28,38,46,7,43
42,28,38,40,13,43
42,28,38,23,26,43
42,28,38,5,39,43
42,1,41,39,3,43
42,46,39,33,3,43
42,46,7,47,26,43
42,1,4,33,7,43
42,13,22,27,7,43
42,1,45,32,13,43
42,1,33,46,7,43
42,1,45,27,7,43
42,12,14,37,13,43
42,46,39,37,13,43
42,1,33,40,39,43
42,1,11,0,7,43
42,13,17,3,7,43
42,1,11,2,29,43
42,28,38,19,37,43
42,1,39,19,7,43
42,12,14,33,3,43
42,35,32,37,19,43
42,1,9,26,47,43
42,35,34,13,3,43
42,1,36,16,27,43
42,1,4,44,19,43
42,1,48,47,7,43
42,46,7,27,13,43
42,13,37,32,7,43
42,13,32,37,19,43
42,28,44,29,3,43
42,1,11,19,37,43
42,1,9,27,13,43
42,46,39,1,13,43
42,5,19,37,26,43
42,5,39,32,13,43
42,13,37,27,7,43
42,31,44,19,7,43
42,5,39,33,7,43
42,1,36,0,7,43
42,18,10,32,7,43
42,1,36,12,16,43
42,13,22,7,16,43
42,1,38,32,7,43
42,35,19,39,3,43
42,1,48,0,47,43
42,1,28,13,27,43
42,1,11,47,19,43
42,45,16,7,3,43
42,13,17,19,37,43
42,4,44,3,13,43
42,46,39,32,7,43
42,46,39,19,7,43
42,1,9,32,13,43
42,1,28,2,19,43
42,28,38,7,3,43
42,1,28,8,7,43
42,1,9,11,19,43
42,35,19,44,3,43
42,5,38,32,7,43
42,28,8,44,3,43
42,1,39,33,3,43
42,1,9,17,27,43
42,31,26,9,27,43
42,31,44,4,29,43
42,31,26,17,3,43
42,1,36,26,47,43
42,1,39,13,3,43
42,5,39,3,7,43
42,1,28,26,47,43
42,13,22,39,19,43
42,35,10,33,3,43
42,4,44,19,37,43
42,1,28,38,16,43
42,46,32,38,7,43
42,4,29,33,3,43
42,13,37,1,33,43
42,5,39,1,33,43
42,5,39,46,33,43
42,13,27,46,44,43
42,12,38,1,33,43
42,12,38,5,7,43
42,31,33,3,7,43
42,28,44,4,29,43
42,1,9,39,13,43
42,12,38,19,37,43
42,5,16,27,7,43
42,5,44,3,13,43
42,46,27,16,38,43
42,5,38,19,7,43
42,35,19,38,7,43
42,5,38,16,7,43
42,13,39,37,19,43
42,13,39,33,3,43
42,28,13,37,19,43
42,1,38,5,44,43
42,4,34,13,27,43
42,4,34,16,27,43
42,31,15,29,3,43
42,18,17,33,7,43
42,46,27,47,19,43
42,5,7,38,16,43
42,35,37,32,7,43
42,4,1,13,27,43
42,46,27,37,19,43
42,35,28,26,37,43
42,12,38,32,13,43
42,1,9,37,19,43
42,46,47,38,7,43
42,12,22,39,3,43
42,35,19,0,47,43
42,1,36,19,37,43
42,1,28,7,16,43
42,5,38,1,13,43
42,1,36,13,27,43
42,46,27,9,26,43
42,35,40,3,7,43
42,28,8,2,29,43
42,46,27,17,3,43
42,12,16,7,19,43
42,46,32,5,7,43
42,1,13,37,26,43
42,4,29,3,13,43
42,13,39,32,7,43
42,5,7,33,3,43
42,13,39,19,7,43
42,45,27,37,13,43
42,13,40,33,7,43
42,12,31,44,19,43
42,35,44,19,7,43
42,46,38,32,13,43
42,4,34,46,19,43
42,5,7,32,13,43
42,35,40,13,3,43
42,4,34,36,44,43
42,5,19,7,16,43
42,35,40,9,47,43
42,28,9,27,13,43
42,31,48,19,37,43
42,45,27,16,7,43
42,31,12,16,7,43
42,13,39,46,32,43
42,13,27,16,38,43
42,28,39,37,19,43
42,1,33,3,7,43
42,18,14,33,7,43
42,18,17,3,13,43
42,35,28,38,7,43
42,35,45,3,7,43
42,28,1,33,7,43
42,1,13,27,16,43
42,5,33,3,7,43
42,12,25,29,33,43
42,4,10,2,16,43
42,5,7,27,13,43
42,13,3,39,19,43
42,5,7,19,37,43
42,13,17,16,7,43
42,28,13,17,16,43
42,4,10,15,47,43
42,4,2,41,7,43
42,5,7,0,47,43
42,4,2,35,19,43
42,5,44,4,19,43
42,13,3,33,7,43
42,5,46,19,7,43
42,5,44,46,39,43
42,45,46,33,7,43
42,35,45,49,32,43
42,46,38,1,33,43
42,46,38,5,7,43
42,5,32,38,7,43
42,5,7,16,27,43
42,46,19,47,7,43
42,12,36,16,27,43
42,18,15,29,33,43
42,35,28,1,13,43
42,18,31,47,19,43
42,28,39,33,7,43
42,28,7,16,27,43
42,45,27,9,47,43
42,45,46,32,13,43
42,13,1,37,26,43
42,4,19,7,3,43
42,45,1,37,19,43
42,18,14,0,7,43
42,13,3,29,33,43
42,5,32,37,13,43
42,13,3,7,16,43
42,5,32,13,3,43
42,18,14,2,29,43
42,13,27,7,16,43
42,46,19,44,3,43
42,4,6,12,16,43
42,4,6,48,19,43
42,13,22,12,38,43
42,31,47,19,7,43
42,12,16,38,19,43
42,4,24,46,7,43
42,13,3,49,32,43
42,4,24,36,16,43
42,28,9,26,47,43
42,31,15,16,7,43
42,35,45,7,3,43
42,13,17,26,37,43
42,12,25,6,33,43
42,12,25,9,47,43
42,1,37,19,7,43
42,5,44,29,33,43
42,28,20,3,13,43
42,5,0,7,3,43
42,4,49,26,37,43
42,4,15,41,7,43
42,4,15,36,13,43
42,5,32,49,38,43
42,12,30,19,37,43
42,12,6,37,19,43
42,5,32,7,3,43
42,31,34,32,7,43
42,31,41,26,37,43
42,31,34,16,7,43
42,31,15,32,7,43
42,46,47,39,3,43
42,45,35,32,13,43
42,45,8,44,19,43
42,35,2,19,7,43
42,4,2,16,27,43
42,4,10,32,13,43
42,31,12,19,7,43
42,46,19,39,3,43
42,28,35,19,37,43
42,12,36,0,7,43
42,35,28,7,3,43
42,12,36,1,13,43
42,46,38,19,37,43
42,35,37,26,47,43
42,46,47,26,37,43
42,35,2,29,3,43
42,4,1,48,47,43
42,4,1,45,16,43
42,12,38,7,3,43
42,28,14,0,7,43
42,28,14,2,29,43
42,35,40,39,3,43
42,28,20,5,7,43
42,28,35,7,16,43
42,4,45,49,3,43
42,46,19,0,47,43
42,4,45,46,27,43
42,13,1,48,19,43
42,4,44,5,39,43
42,4,44,29,3,43
42,5,39,37,13,43
42,12,30,27,7,43
42,13,1,45,27,43
42,5,44,19,37,43
42,31,34,4,29,43
42,4,45,32,13,43
42,12,22,6,33,43
42,5,0,16,7,43
42,31,41,0,47,43
42,12,22,8,47,43
42,46,38,16,27,43
42,12,36,44,3,43
42,18,6,29,33,43
42,18,20,3,13,43
42,31,26,37,13,43
42,1,33,39,3,43
42,35,28,13,3,43
42,4,34,44,19,43
42,4,34,47,19,43
42,1,38,16,7,43
42,4,2,29,33,43
42,12,30,8,7,43
42,46,47,19,7,43
42,31,15,4,29,43
42,12,30,46,38,43
42,5,16,7,19,43
42,13,17,33,3,43
42,31,41,39,13,43
42,28,39,1,33,43
42,35,37,27,7,43
42,46,47,27,7,43
42,31,12,38,7,43
42,35,45,16,7,43
42,46,47,15,29,43
42,28,39,5,7,43
42,18,17,0,7,43
42,35,2,4,29,43
42,18,17,6,29,43
42,28,39,13,27,43
42,13,40,38,7,43
42,35,37,1,13,43
42,13,34,47,19,43
42,18,6,4,19,43
42,5,7,3,13,43
42,18,6,8,47,43
42,35,34,47,19,43
42,35,40,19,7,43
42,35,28,39,3,43
42,31,12,49,26,43
42,13,34,32,37,43
42,13,28,7,16,43
42,12,38,16,7,43
42,45,1,13,27,43
42,4,6,37,19,43
42,13,36,44,3,43
42,35,44,29,3,43
42,4,15,32,13,43
42,4,1,33,7,43
42,35,44,47,7,43
42,45,3,7,19,43
42,45,46,7,16,43
42,35,45,27,7,43
42,35,40,26,37,43
42,28,38,32,7,43
42,13,32,38,7,43
42,28,39,32,13,43
42,13,40,39,19,43
42,28,13,27,7,43
42,18,24,4,19,43
42,18,24,9,47,43
42,46,39,13,3,43
42,12,14,29,3,43
42,4,1,37,19,43
42,4,1,38,16,43
42,28,13,32,7,43
42,18,21,23,13,43
42,18,21,24,39,43
42,35,40,33,3,43
42,13,23,7,3,43
42,18,29,33,3,43
42,28,8,33,7,43
42,45,46,19,37,43
42,18,29,44,3,43
42,28,39,19,37,43
42,18,30,8,7,43
42,1,33,7,3,43
42,12,22,7,3,43
42,18,30,12,38,43
42,28,14,33,7,43
42,1,38,19,7,43
42,28,14,37,19,43
42,4,2,19,37,43
42,46,30,19,7,43
42,46,30,16,7,43
42,46,41,39,3,43
42,46,34,32,7,43
42,4,49,38,7,43
42,31,18,10,32,43
42,31,34,13,3,43
42,12,30,37,13,43
42,4,10,33,7,43
42,12,22,13,32,43
42,31,18,29,3,43
42,18,17,27,16,43
42,1,13,3,29,43
42,31,34,47,7,43
42,4,33,1,13,43
42,18,6,33,29,43
42,18,6,37,26,43
42,46,34,4,29,43
42,45,46,5,7,43
42,45,46,49,38,43
42,46,34,16,7,43
42,4,19,37,13,43
42,46,41,0,47,43
42,13,28,26,47,43
42,18,21,47,26,43
42,4,49,46,39,43
42,18,24,44,29,43
42,13,40,3,29,43
42,4,49,32,7,43
42,35,2,16,7,43
42,18,21,29,44,43
42,18,30,19,38,43
42,35,34,4,29,43
42,13,34,16,27,43
42,13,28,38,16,43
42,46,41,26,37,43
42,46,30,27,7,43
42,46,34,13,3,43
42,46,41,7,3,43
42,13,36,16,27,43
42,18,30,27,16,43
42,4,33,7,3,43
42,18,30,37,26,43
42,13,40,19,37,43
42,46,44,29,3,43
42,35,19,7,3,43
42,18,14,37,26,43
42,46,30,8,47,43
42,45,35,7,16,43
42,45,4,19,37,43
42,5,0,19,7,43
42,46,8,47,7,43
42,31,33,29,3,43
42,4,45,16,38,43
42,12,25,39,19,43
42,35,19,7,16,43
42,45,35,7,19,43
42,45,4,19,38,43
42,5,0,19,37,43
42,46,8,47,19,43
42,31,33,29,44,43
42,18,14,37,27,43
42,12,25,39,32,43
42,35,19,7,27,43
42,45,35,7,27,43
42,45,4,19,39,43
42,5,0,19,38,43
42,46,8,47,26,43
42,46,30,12,38,43
42,18,14,37,32,43
42,12,25,39,33,43
42,45,35,7,32,43
42,45,4,19,44,43
42,5,0,19,39,43
42,46,8,47,27,43
42,46,30,18,29,43
42,46,30,12,16,43
42,18,14,37,39,43
42,12,25,39,37,43
42,45,35,7,33,43
42,45,4,19,47,43
42,5,0,19,44,43
42,46,8,47,38,43
42,46,30,20,3,43
42,46,30,12,19,43
42,12,25,39,47,43
42,45,35,7,38,43
42,35,19,7,32,43
42,5,0,19,47,43
42,46,8,47,39,43
42,46,30,22,7,43
42,46,30,20,26,43
42,46,30,8,7,43
42,45,35,7,47,43
42,35,19,7,33,43
42,46,30,8,32,43
42,46,44,4,29,43
42,35,19,7,38,43
42,46,30,8,33,43
42,46,44,5,7,43
42,46,44,4,19,43
42,35,19,7,47,43
42,46,30,8,44,43
42,46,44,8,47,43
42,46,44,5,16,43
42,46,44,4,33,43
42,46,44,24,39,43
42,46,44,8,7,43
42,46,44,5,19,43
42,46,44,28,7,43
42,46,44,8,32,43
42,46,44,5,32,43
42,46,44,31,47,43
42,46,44,28,13,43
42,46,44,8,33,43
42,46,44,5,33,43
42,46,44,34,47,43
42,46,44,31,26,43
42,46,44,28,26,43
42,46,44,5,38,43
42,46,44,35,7,43
42,46,44,34,13,43
42,46,44,31,33,43
42,46,44,28,38,43
42,46,44,5,39,43
42,46,44,36,26,43
42,46,44,35,19,43
42,46,44,34,16,43
42,46,44,28,39,43
42,46,44,41,7,43
42,46,44,36,13,43
42,46,44,35,29,43
42,46,44,34,32,43
42,46,44,41,26,43
42,46,44,36,16,43
42,46,44,35,32,43
42,46,44,41,39,43
42,46,44,36,19,43
42,46,44,35,37,43
42,46,8,47,44,43
42,46,44,36,27,43
42,46,30,23,47,43
42,46,30,22,13,43
42,45,35,19,37,43
42,46,30,45,3,43
42,46,30,23,7,43
42,46,30,22,27,43
42,45,35,19,38,43
42,46,30,45,7,43
42,46,30,23,13,43
42,46,30,22,39,43
42,45,35,19,39,43
42,46,30,45,16,43
42,46,30,23,26,43
42,45,35,19,44,43
42,46,30,45,27,43
42,46,30,23,27,43
42,45,35,19,47,43
42,46,30,45,32,43
42,46,30,23,29,43
42,46,44,29,33,43
42,13,40,19,38,43
42,46,30,23,38,43
42,18,14,29,44,43
42,13,40,19,39,43
42,18,30,37,27,43
42,4,33,7,16,43
42,13,40,19,44,43
42,18,30,37,32,43
42,4,33,7,19,43
42,13,40,19,47,43
42,18,30,37,39,43
42,4,33,7,27,43
42,35,37,13,3,43
42,5,0,11,47,43
42,4,33,7,32,43
42,35,37,13,27,43
42,5,0,14,47,43
42,5,0,11,19,43
42,4,33,7,38,43
42,35,37,13,32,43
42,5,0,17,13,43
42,5,0,14,29,43
42,4,33,7,47,43
42,35,37,13,39,43
42,5,0,23,7,43
42,5,0,17,3,43
42,5,0,14,33,43
42,5,0,48,47,43
42,5,0,23,13,43
42,5,0,17,16,43
42,5,0,14,37,43
42,5,0,36,44,43
42,5,0,48,19,43
42,5,0,23,26,43
42,5,0,17,19,43
42,5,0,41,7,43
42,5,0,36,13,43
42,5,0,23,27,43
42,5,0,17,26,43
42,5,0,41,26,43
42,5,0,36,16,43
42,5,0,23,29,43
42,5,0,17,27,43
42,5,0,41,39,43
42,5,0,36,19,43
42,5,0,23,38,43
42,5,0,17,33,43
42,5,0,41,44,43
42,5,0,36,26,43
42,5,0,23,47,43
42,18,15,16,38,43
42,5,0,36,27,43
42,18,30,27,37,43
42,13,36,16,38,43
42,4,6,29,33,43
42,18,30,27,47,43
42,46,41,7,16,43
42,4,6,29,44,43
42,46,34,13,27,43
42,46,41,7,19,43
42,13,37,19,7,43
42,46,34,13,32,43
42,46,41,7,27,43
42,13,37,19,38,43
42,46,34,13,37,43
42,46,41,7,32,43
42,13,37,19,39,43
42,46,34,13,39,43
42,46,41,7,33,43
42,13,37,19,44,43
42,45,35,44,19,43
42,46,41,7,38,43
42,13,37,19,47,43
42,45,35,44,29,43
42,46,41,7,47,43
42,46,30,27,13,43
42,45,35,44,47,43
42,46,41,26,47,43
42,46,30,27,16,43
42,45,8,32,13,43
42,13,28,38,19,43
42,46,30,27,37,43
42,45,8,32,37,43
42,13,28,38,32,43
42,46,30,27,47,43
42,45,8,32,38,43
42,13,28,38,47,43
42,13,34,16,38,43
42,45,8,32,39,43
42,46,34,47,7,43
42,46,8,44,3,43
42,46,24,39,3,43
42,46,34,47,19,43
42,46,8,44,19,43
42,46,24,39,13,43
42,46,34,47,26,43
