15,113
15,1,0,4,113
15,5,0,4,113
15,1,3,4,113
15,28,98,3,4,113
15,5,1,0,4,113
15,1,3,0,4,113
15,16,47,3,4,113
15,28,11,3,4,113
15,16,47,147,4,113
15,28,498,3,4,113
15,28,11,257,4,113
15,1,0,3,4,113
15,5,0,3,4,113
15,5,11,3,4,113
15,28,59,3,4,113
15,5,81,42,4,113
15,5,11,257,4,113
15,5,13,3,4,113
15,5,1,3,4,113
15,1,287,3,4,113
15,1,392,3,4,113
15,1,8,3,4,113
15,1,9,3,4,113
15,1,5,0,4,113
15,1,7,0,4,113
15,1,100,301,4,113
15,1,227,161,5,81,42,4,113
15,1,227,161,5,11,257,4,113
15,1,227,161,5,13,3,4,113
15,1,22,7,0,50,184,295,113
15,16,30,54,19,5,0,4,113
15,1,22,7,0,6,3,4,113
15,16,30,156,35,1,0,4,113
15,16,30,54,19,11,3,4,113
15,1,22,7,0,6,42,4,113
15,16,30,132,45,11,257,4,113
15,16,30,156,35,1,3,4,113
15,16,30,54,19,25,3,4,113
15,16,30,54,19,11,257,4,113
15,16,30,430,38,281,3,4,113
15,16,30,132,426,100,301,4,113
15,16,30,132,45,151,42,4,113
15,16,30,132,45,11,3,4,113
15,16,30,54,19,308,301,4,113
15,16,30,146,45,11,257,4,113
15,16,30,430,38,34,0,4,113
15,16,30,132,282,9,3,4,113
15,16,30,54,19,24,0,4,113
15,16,30,128,31,13,3,4,113
15,16,30,146,45,151,42,4,113
15,16,30,146,45,11,3,4,113
15,16,30,430,38,9,3,4,113
15,16,30,194,322,2,0,4,113
15,16,30,128,243,8,3,4,113
15,16,30,128,31,75,3,4,113
15,16,30,142,388,25,3,4,113
15,16,30,142,125,47,3,4,113
15,5,1,100,260,0,3,4,113
15,1,108,97,420,175,0,4,113
15,1,8,10,16,47,147,4,113
15,1,108,97,80,99,0,4,113
15,1,3,8,100,260,0,4,113
15,1,108,199,6,0,3,4,113
15,1,157,416,3,47,147,4,113
15,1,164,45,19,308,301,4,113
15,1,164,45,11,5,0,4,113
15,1,164,45,179,17,0,4,113
15,1,164,45,19,5,0,4,113
15,1,164,45,212,24,0,4,113
15,1,164,45,19,24,0,4,113
15,1,164,45,168,13,3,4,113
15,1,164,45,19,25,3,4,113
15,1,164,45,360,37,159,4,113
15,1,164,45,19,11,3,4,113
15,1,164,45,396,25,3,4,113
15,1,164,45,19,11,257,4,113
15,1,164,45,251,24,0,4,113
15,1,78,20,7,37,159,4,113
15,1,164,45,319,17,0,4,113
15,1,78,20,19,308,301,4,113
15,1,164,45,379,2,0,4,113
15,1,78,20,21,438,0,4,113
15,1,78,20,19,5,0,4,113
15,1,78,20,201,82,42,4,113
15,1,78,20,19,25,3,4,113
15,1,78,20,497,37,159,4,113
15,1,78,20,19,24,0,4,113
15,1,78,20,74,94,0,4,113
15,1,78,20,19,11,3,4,113
15,16,31,57,1,3,0,4,113
15,1,78,20,19,11,257,4,113
15,28,11,19,5,0,3,4,113
15,1,164,45,11,3,0,4,113
15,1,5,0,2,14,3,4,113
15,1,5,0,6,37,159,4,113
15,1,5,0,7,37,159,4,113
15,16,30,124,100,8,3,4,113
15,1,5,0,260,100,301,4,113
15,16,30,124,100,260,0,4,113
15,1,5,0,17,6,42,4,113
15,16,30,124,100,1,3,4,113
15,1,5,0,148,8,3,4,113
15,1,5,0,17,6,3,4,113
15,1,5,0,316,9,3,4,113
15,5,19,25,3,6,0,4,113
15,1,5,0,23,13,3,4,113
15,5,19,25,3,47,147,4,113
15,5,19,25,3,6,42,4,113
15,5,19,25,3,11,257,4,113
15,5,48,493,9,3,0,4,113
15,5,1,9,3,6,0,4,113
15,1,8,26,21,438,0,4,113
15,5,1,9,3,11,257,4,113
15,5,1,9,3,6,42,4,113
15,1,8,228,77,9,3,4,113
15,1,8,26,29,2,0,4,113
15,5,1,9,3,47,147,4,113
15,1,8,87,63,17,0,4,113
15,1,8,26,55,47,147,4,113
15,1,8,213,103,17,0,4,113
15,1,8,26,125,47,3,4,113
15,1,8,26,55,47,3,4,113
15,1,8,26,225,6,0,4,113
15,1,8,26,125,47,147,4,113
15,1,8,26,320,13,3,4,113
15,1,8,26,225,6,3,4,113
15,1,8,26,70,37,159,4,113
15,1,8,26,225,6,42,4,113
15,1,8,484,200,7,0,4,113
15,1,326,252,200,7,0,4,113
15,1,326,252,457,0,3,4,113
15,1,326,252,68,37,159,4,113
15,1,326,252,200,37,159,4,113
15,28,11,5,157,1,0,4,113
15,28,11,19,5,1,0,4,113
15,28,11,5,161,1,3,4,113
15,28,11,5,157,416,3,4,113
15,28,11,5,157,1,3,4,113
15,28,11,19,5,81,42,4,113
15,28,11,19,5,1,3,4,113
15,28,11,5,18,6,42,4,113
15,28,11,5,161,1,0,4,113
15,28,11,19,5,13,3,4,113
15,28,11,5,188,1,0,4,113
15,28,11,5,18,6,0,4,113
15,28,11,5,12,2,0,4,113
15,28,11,5,188,1,3,4,113
15,28,11,5,18,6,3,4,113
15,28,11,5,19,308,301,4,113
15,1,9,3,0,50,184,295,113
15,28,11,5,60,65,184,295,113
15,28,11,5,19,24,0,4,113
15,1,9,3,0,6,42,4,113
15,28,11,5,66,65,184,295,113
15,28,11,5,60,290,3,4,113
15,28,11,5,19,25,3,4,113
15,28,11,5,51,160,0,4,113
15,5,161,1,0,6,3,4,113
15,28,11,5,83,8,3,4,113
15,5,161,1,0,50,184,295,113
15,5,161,1,0,6,42,4,113
15,28,11,5,270,9,3,4,113
15,28,11,5,127,1,3,4,113
15,28,11,5,371,14,3,4,113
15,1,108,199,6,3,0,4,113
15,28,11,5,48,7,0,4,113
15,1,7,0,17,6,42,4,113
15,1,7,0,5,11,3,4,113
15,1,7,0,260,100,301,4,113
15,1,7,0,17,6,3,4,113
15,1,7,0,5,81,42,4,113
15,1,7,0,5,11,257,4,113
15,1,7,0,23,13,3,4,113
15,390,19,5,1,7,0,4,113
15,1,7,0,148,8,3,4,113
15,390,19,5,1,8,3,4,113
15,1,7,0,316,9,3,4,113
15,390,19,5,1,9,3,4,113
15,1,7,0,2,14,3,4,113
15,390,19,5,1,287,3,4,113
15,390,19,5,1,3,0,4,113
15,390,19,5,1,392,3,4,113
15,16,104,23,40,11,3,4,113
15,390,19,5,1,100,301,4,113
15,16,104,23,27,17,0,4,113
15,16,104,23,40,11,257,4,113
15,16,104,23,383,380,0,4,113
15,16,104,23,44,1,0,4,113
15,16,104,23,64,17,0,4,113
15,16,104,23,44,56,0,4,113
15,16,104,23,44,1,3,4,113
15,16,104,23,265,7,0,4,113
15,5,48,493,9,1,0,4,113
15,16,104,23,33,7,0,4,113
15,5,48,493,9,316,0,4,113
15,5,48,493,9,1,3,4,113
15,28,11,5,0,1,3,4,113
15,16,104,23,44,50,0,4,113
15,28,11,5,0,6,3,4,113
15,5,188,1,0,50,184,295,113
15,28,11,5,0,50,184,295,113
15,28,11,5,0,6,42,4,113
15,1,134,180,176,9,3,4,113
15,5,188,1,0,6,42,4,113
15,1,134,73,12,5,0,4,113
15,16,31,57,1,287,3,4,113
15,1,134,73,84,276,159,4,113
15,1,134,73,12,2,0,4,113
15,16,31,57,1,392,3,4,113
15,1,236,357,23,0,3,4,113
15,16,31,57,1,8,3,4,113
15,1,9,270,5,0,3,4,113
15,16,31,57,1,9,3,4,113
15,1,108,199,6,17,0,4,113
15,16,31,57,1,5,0,4,113
15,1,108,199,6,37,159,4,113
15,16,31,57,1,7,0,4,113
15,1,134,73,24,0,3,4,113
15,16,31,57,1,100,301,4,113
15,1,9,270,5,11,3,4,113
15,1,236,60,5,0,3,4,113
15,1,9,270,5,81,42,4,113
15,1,9,270,5,11,257,4,113
15,1,9,270,5,13,3,4,113
15,1,236,60,5,11,3,4,113
15,1,469,241,12,5,0,4,113
15,1,236,60,5,81,42,4,113
15,1,236,60,5,11,257,4,113
15,1,469,241,12,2,0,4,113
15,1,236,60,5,13,3,4,113
15,28,248,348,139,11,257,4,113
15,1,69,359,139,11,3,4,113
15,1,236,357,23,13,3,4,113
15,1,69,275,63,17,0,4,113
15,1,69,359,139,11,257,4,113
15,1,236,357,23,175,0,4,113
15,1,69,117,80,99,0,4,113
15,1,469,241,11,3,0,4,113
15,1,22,112,119,13,3,4,113
15,1,317,8,148,0,3,4,113
15,1,236,60,33,7,0,4,113
15,16,10,91,22,1,0,4,113
15,1,236,60,33,23,0,4,113
15,16,10,356,28,11,257,4,113
15,16,10,91,306,13,3,4,113
15,16,10,91,22,7,0,4,113
15,16,10,91,22,1,3,4,113
15,16,10,120,35,1,0,4,113
15,16,10,356,28,498,3,4,113
15,16,10,356,28,11,3,4,113
15,16,10,91,22,327,3,4,113
15,16,10,334,12,5,0,4,113
15,16,10,120,338,25,3,4,113
15,16,10,120,35,1,3,4,113
15,16,10,356,28,98,3,4,113
15,16,10,334,12,2,0,4,113
15,16,10,356,28,59,3,4,113
15,16,10,89,21,438,0,4,113
15,16,10,89,21,1,3,4,113
15,1,236,60,290,3,0,4,113
15,1,93,8,10,2,0,4,113
15,1,111,90,28,498,3,4,113
15,1,93,8,352,239,0,4,113
15,1,471,399,285,24,0,4,113
15,1,111,385,33,7,0,4,113
15,1,111,90,12,5,0,4,113
15,1,111,90,28,11,3,4,113
15,1,296,95,70,37,159,4,113
15,1,111,203,63,17,0,4,113
15,1,111,385,33,23,0,4,113
15,1,111,90,12,2,0,4,113
15,1,111,90,28,98,3,4,113
15,1,111,90,28,11,257,4,113
15,1,431,190,33,7,0,4,113
15,1,296,95,222,6,0,4,113
15,1,111,203,305,13,3,4,113
15,1,111,90,28,59,3,4,113
15,1,169,109,45,151,42,4,113
15,1,431,490,104,23,0,4,113
15,1,431,190,33,23,0,4,113
15,1,296,95,20,7,0,4,113
15,1,296,95,222,6,3,4,113
15,1,111,203,370,250,3,4,113
15,1,472,402,45,151,42,4,113
15,1,169,109,361,11,257,4,113
15,1,169,109,45,11,257,4,113
15,1,296,95,222,6,42,4,113
15,1,441,131,104,23,0,4,113
15,1,472,402,45,11,257,4,113
15,1,169,109,238,7,0,4,113
15,1,169,109,361,11,3,4,113
15,1,169,109,45,11,3,4,113
15,1,441,131,33,7,0,4,113
15,1,472,402,45,11,3,4,113
15,1,169,109,96,14,3,4,113
15,1,441,131,186,17,0,4,113
15,1,441,131,33,23,0,4,113
15,5,157,432,293,1,0,4,113
15,1,0,50,71,47,3,4,113
15,5,157,476,299,37,159,4,113
15,5,157,432,293,1,3,4,113
15,1,0,50,71,47,147,4,113
15,5,157,174,48,7,0,4,113
15,1,293,432,157,5,0,4,113
15,5,157,307,33,23,0,4,113
15,1,293,432,157,416,3,4,113
15,5,157,310,20,7,0,4,113
15,5,157,307,33,7,0,4,113
15,5,157,344,26,8,3,4,113
15,1,293,167,17,6,0,4,113
15,1,293,167,17,0,3,4,113
15,1,293,167,17,34,0,4,113
15,1,293,167,17,6,3,4,113
15,16,30,286,5,81,42,4,113
15,1,293,167,17,6,42,4,113
15,16,30,286,5,13,3,4,113
15,16,30,286,5,11,257,4,113
15,1,469,241,11,5,0,4,113
15,1,317,8,83,5,0,4,113
15,1,317,8,133,3,0,4,113
15,1,317,8,352,239,0,4,113
15,5,127,1,8,133,3,4,113
15,1,317,8,10,2,0,4,113
15,5,127,1,8,148,0,4,113
15,1,22,112,37,6,0,4,113
15,16,47,3,0,50,184,295,113
15,1,22,112,37,7,0,4,113
15,1,22,112,37,6,3,4,113
15,16,47,3,0,6,42,4,113
15,1,22,112,37,6,42,4,113
15,5,13,3,287,1,0,4,113
15,5,13,3,9,316,0,4,113
15,5,13,3,392,1,0,4,113
15,28,101,17,27,23,0,4,113
15,5,13,3,14,2,0,4,113
15,28,101,17,406,250,3,4,113
15,28,101,17,34,0,3,4,113
15,28,101,17,64,23,0,4,113
15,28,46,292,9,316,0,4,113
15,158,190,431,1,0,3,4,113
15,28,101,17,6,3,0,4,113
15,28,46,292,9,1,3,4,113
15,5,13,3,8,148,0,4,113
15,1,0,3,6,37,159,4,113
15,61,48,302,71,47,3,4,113
15,1,69,19,25,3,0,4,113
15,61,48,302,71,50,184,295,113
15,61,48,302,71,47,147,4,113
15,61,48,302,71,50,0,4,113
15,5,371,14,2,0,3,4,113
15,28,144,299,362,5,0,4,113
15,61,48,247,32,9,3,4,113
15,61,48,247,32,11,3,4,113
15,28,144,299,37,6,0,4,113
15,28,90,12,5,11,3,4,113
15,28,144,299,37,7,0,4,113
15,28,144,299,37,6,3,4,113
15,28,90,12,5,13,3,4,113
15,28,90,12,5,11,257,4,113
15,28,144,299,37,6,42,4,113
15,28,90,12,5,81,42,4,113
15,28,90,12,5,1,3,4,113
15,5,157,416,3,1,0,4,113
15,1,22,327,3,6,0,4,113
15,5,157,416,3,6,0,4,113
15,1,22,327,3,11,257,4,113
15,1,22,327,3,6,42,4,113
15,5,157,416,3,11,257,4,113
15,5,157,416,3,6,42,4,113
15,1,22,327,3,47,147,4,113
15,5,157,416,3,47,147,4,113
15,28,101,17,6,37,159,4,113
15,28,90,111,1,392,3,4,113
15,5,371,14,3,1,0,4,113
15,28,90,111,1,8,3,4,113
15,5,371,14,3,6,0,4,113
15,28,90,111,1,9,3,4,113
15,5,371,14,3,47,147,4,113
15,5,371,14,3,6,42,4,113
15,28,90,111,1,5,0,4,113
15,5,371,14,3,11,257,4,113
15,28,90,111,1,7,0,4,113
15,5,188,1,8,148,0,4,113
15,28,90,111,1,100,301,4,113
15,1,161,450,88,9,3,4,113
15,5,127,1,392,3,0,4,113
15,1,9,316,0,50,184,295,113
15,1,487,37,6,17,0,4,113
15,1,9,316,0,6,3,4,113
15,1,161,355,45,151,42,4,113
15,1,9,316,0,6,42,4,113
15,1,161,355,45,11,3,4,113
15,28,67,13,253,372,3,4,113
15,1,3,6,211,239,0,4,113
15,28,67,13,31,75,3,4,113
15,28,67,13,23,175,0,4,113
15,28,67,13,123,47,3,4,113
15,61,105,46,28,498,3,4,113
15,28,67,13,123,47,147,4,113
15,61,105,483,270,9,3,4,113
15,61,105,46,86,5,0,4,113
15,61,105,46,28,11,3,4,113
15,61,105,300,104,23,0,4,113
15,61,105,483,270,5,0,4,113
15,61,105,46,49,11,3,4,113
15,61,105,46,28,98,3,4,113
15,61,105,46,28,11,257,4,113
15,61,105,129,499,11,3,4,113
15,61,105,46,292,9,3,4,113
15,61,105,46,49,11,257,4,113
15,61,105,46,28,59,3,4,113
15,61,105,129,102,37,159,4,113
15,61,105,129,499,11,257,4,113
15,61,105,46,433,5,0,4,113
15,28,67,13,23,0,3,4,113
15,61,105,46,63,17,0,4,113
15,1,0,3,8,100,301,4,113
15,61,105,46,33,7,0,4,113
15,1,161,5,371,14,3,4,113
15,61,105,46,80,99,0,4,113
15,61,105,46,33,23,0,4,113
15,1,161,5,12,2,0,4,113
15,61,105,46,263,94,0,4,113
15,1,161,5,19,11,257,4,113
15,1,161,5,13,23,0,4,113
15,1,161,5,60,65,184,295,113
15,1,161,5,19,24,0,4,113
15,1,161,5,19,11,3,4,113
15,1,161,5,18,6,0,4,113
15,1,161,5,60,290,3,4,113
15,1,161,5,19,308,301,4,113
15,1,161,5,51,160,0,4,113
15,1,161,5,18,6,3,4,113
15,1,161,5,19,25,3,4,113
15,1,161,5,66,65,184,295,113
15,1,161,5,18,6,42,4,113
15,1,161,5,83,8,3,4,113
15,1,487,37,6,0,3,4,113
15,1,161,5,270,9,3,4,113
15,5,0,7,1,287,3,4,113
15,1,161,5,48,7,0,4,113
15,5,0,7,1,8,3,4,113
15,1,161,5,157,416,3,4,113
15,5,0,7,1,9,3,4,113
15,28,144,23,175,0,3,4,113
15,5,0,7,1,392,3,4,113
15,1,7,37,6,17,0,4,113
15,5,0,7,1,100,301,4,113
15,5,0,1,3,6,42,4,113
15,28,145,32,9,316,0,4,113
15,5,0,1,3,11,257,4,113
15,28,145,32,9,1,3,4,113
15,28,46,86,226,1,3,4,113
15,61,105,240,37,6,0,4,113
15,28,46,86,5,11,3,4,113
15,61,105,240,37,7,0,4,113
15,61,105,240,37,6,3,4,113
15,28,46,86,5,81,42,4,113
15,28,46,86,5,11,257,4,113
15,61,105,240,37,6,42,4,113
15,28,46,86,5,13,3,4,113
15,28,46,86,5,1,3,4,113
15,16,10,8,3,6,0,4,113
15,5,157,1,7,0,3,4,113
15,16,10,8,3,11,257,4,113
15,16,10,8,3,6,42,4,113
15,16,10,8,3,47,147,4,113
15,5,19,69,114,7,0,4,113
15,28,90,12,492,260,0,4,113
15,5,19,69,232,23,0,4,113
15,28,90,12,139,11,257,4,113
15,5,19,69,255,11,3,4,113
15,28,90,12,241,11,3,4,113
15,28,90,12,139,11,3,4,113
15,5,19,69,255,11,257,4,113
15,28,90,12,58,24,0,4,113
15,28,90,12,241,11,257,4,113
15,28,90,12,315,260,0,4,113
15,28,90,12,154,47,147,4,113
15,28,90,12,73,24,0,4,113
15,5,157,1,7,37,159,4,113
15,28,90,12,107,7,0,4,113
15,5,270,9,1,287,3,4,113
15,28,90,12,245,24,0,4,113
15,5,270,9,1,392,3,4,113
15,5,19,69,1,0,3,4,113
15,5,270,9,1,100,301,4,113
15,28,144,23,0,1,3,4,113
15,1,161,5,13,3,0,4,113
15,28,144,23,0,50,184,295,113
15,61,48,5,1,0,3,4,113
15,28,144,23,0,6,3,4,113
15,28,41,23,13,5,0,4,113
15,28,144,23,0,6,42,4,113
15,28,41,23,13,3,0,4,113
15,28,41,23,0,1,3,4,113
15,28,144,23,13,5,0,4,113
15,28,41,23,0,50,184,295,113
15,1,475,11,3,6,0,4,113
15,28,41,23,0,6,3,4,113
15,1,475,11,3,47,147,4,113
15,1,475,11,3,6,42,4,113
15,28,41,23,0,6,42,4,113
15,16,31,75,303,47,3,4,113
15,28,358,84,419,23,0,4,113
15,5,60,65,184,50,0,4,113
15,28,358,84,73,24,0,4,113
15,28,358,84,21,438,0,4,113
15,28,358,84,261,24,0,4,113
15,28,358,84,21,1,3,4,113
15,1,0,6,3,47,147,4,113
15,1,69,255,11,3,0,4,113
15,1,0,6,3,11,257,4,113
15,5,19,45,11,3,0,4,113
15,5,19,69,1,7,0,4,113
15,28,145,32,178,23,0,4,113
15,5,19,69,1,8,3,4,113
15,28,145,32,197,412,0,4,113
15,5,19,69,1,9,3,4,113
15,28,145,32,367,59,3,4,113
15,5,19,69,1,287,3,4,113
15,28,145,32,285,24,0,4,113
15,5,19,69,1,392,3,4,113
15,28,145,32,382,1,3,4,113
15,5,19,69,1,100,301,4,113
15,5,19,69,1,3,0,4,113
15,5,188,1,93,8,3,4,113
15,5,188,1,475,11,257,4,113
15,5,188,1,22,7,0,4,113
15,28,41,23,44,1,0,4,113
15,5,188,1,116,463,42,4,113
15,5,188,1,22,327,3,4,113
15,28,41,23,64,17,0,4,113
15,28,41,23,44,50,0,4,113
15,28,41,23,44,1,3,4,113
15,5,188,1,44,50,184,295,113
15,28,41,23,33,7,0,4,113
15,28,41,23,44,56,0,4,113
15,28,41,23,44,50,184,295,113
15,5,188,1,152,34,0,4,113
15,5,188,1,44,23,0,4,113
15,5,188,1,44,50,0,4,113
15,28,41,23,265,7,0,4,113
15,5,188,1,57,65,184,295,113
15,5,188,1,44,56,0,4,113
15,28,41,23,383,380,0,4,113
15,5,188,1,157,416,3,4,113
15,28,41,23,40,11,257,4,113
15,5,188,1,191,8,3,4,113
15,28,41,23,27,17,0,4,113
15,28,41,23,40,11,3,4,113
15,5,188,1,317,8,3,4,113
15,1,7,33,473,5,0,4,113
15,390,19,69,1,287,3,4,113
15,390,19,69,1,3,0,4,113
15,390,19,69,1,392,3,4,113
15,1,7,33,60,5,0,4,113
15,390,19,69,1,8,3,4,113
15,1,7,33,60,65,184,295,113
15,390,19,69,1,9,3,4,113
15,28,41,23,175,0,3,4,113
15,390,19,69,1,5,0,4,113
15,5,1,392,3,11,257,4,113
15,390,19,69,1,7,0,4,113
15,5,1,392,3,47,147,4,113
15,390,19,69,1,100,301,4,113
15,5,1,392,3,6,42,4,113
15,5,86,46,33,7,0,4,113
15,61,48,7,0,1,3,4,113
15,5,86,231,28,498,3,4,113
15,5,86,46,28,498,3,4,113
15,5,86,46,33,23,0,4,113
15,61,48,7,0,50,184,295,113
15,5,86,231,28,11,3,4,113
15,5,86,46,49,11,3,4,113
15,5,86,46,28,11,3,4,113
15,61,48,7,0,6,3,4,113
15,5,86,231,28,98,3,4,113
15,5,86,231,28,11,257,4,113
15,5,86,46,63,17,0,4,113
15,5,86,46,49,11,257,4,113
15,5,86,46,28,98,3,4,113
15,5,86,46,28,11,257,4,113
15,61,48,7,0,6,42,4,113
15,5,86,231,28,59,3,4,113
15,5,86,46,80,99,0,4,113
15,5,86,46,28,59,3,4,113
15,5,86,46,263,94,0,4,113
15,28,46,433,5,11,3,4,113
15,5,86,46,292,9,3,4,113
15,28,46,433,5,81,42,4,113
15,28,46,433,5,11,257,4,113
15,5,19,20,497,37,159,4,113
15,28,46,433,5,1,3,4,113
15,28,46,433,5,13,3,4,113
15,1,7,37,6,0,3,4,113
15,5,19,20,201,82,42,4,113
15,1,220,425,12,5,0,4,113
15,1,7,48,51,5,0,4,113
15,5,19,20,7,1,0,4,113
15,5,19,20,21,1,0,4,113
15,1,220,425,12,2,0,4,113
15,1,7,48,337,23,0,4,113
15,1,7,48,51,160,0,4,113
15,5,19,20,7,37,159,4,113
15,5,19,20,7,1,3,4,113
15,5,19,20,78,1,0,4,113
15,5,19,20,21,438,0,4,113
15,5,19,20,21,1,3,4,113
15,1,7,48,102,37,159,4,113
15,5,19,20,74,94,0,4,113
15,5,19,20,78,1,3,4,113
15,5,19,20,7,0,3,4,113
15,1,7,48,493,9,3,4,113
15,5,19,45,164,1,0,4,113
15,1,7,48,5,11,3,4,113
15,5,19,76,17,6,0,4,113
15,1,7,48,96,14,3,4,113
15,5,19,45,212,24,0,4,113
15,5,19,45,164,1,3,4,113
15,1,7,48,5,81,42,4,113
15,1,7,48,5,11,257,4,113
15,5,19,76,17,34,0,4,113
15,5,19,76,17,6,3,4,113
15,5,19,45,251,24,0,4,113
15,1,7,48,5,13,3,4,113
15,5,86,226,1,0,3,4,113
15,5,19,76,17,6,42,4,113
15,5,19,45,179,17,0,4,113
15,1,7,48,5,0,3,4,113
15,5,60,65,57,1,3,4,113
15,5,19,76,17,0,3,4,113
15,5,19,45,319,17,0,4,113
15,28,183,16,10,2,0,4,113
15,5,60,65,57,1,0,4,113
15,28,183,16,31,75,3,4,113
15,5,19,45,168,13,3,4,113
15,28,183,16,104,23,0,4,113
15,28,183,16,10,8,3,4,113
15,1,3,9,270,5,0,4,113
15,5,19,45,360,37,159,4,113
15,28,11,5,1,8,3,4,113
15,5,13,3,1,7,0,4,113
15,1,3,9,38,34,0,4,113
15,5,19,45,379,2,0,4,113
15,28,11,5,1,9,3,4,113
15,5,13,3,1,100,301,4,113
15,1,3,9,32,11,257,4,113
15,5,19,45,396,25,3,4,113
15,28,11,5,1,287,3,4,113
15,1,3,13,123,47,147,4,113
15,1,3,13,23,175,0,4,113
15,1,78,20,7,0,3,4,113
15,28,11,5,1,392,3,4,113
15,1,3,13,67,82,42,4,113
15,5,270,9,1,0,3,4,113
15,5,19,294,51,160,0,4,113
15,28,11,5,1,100,301,4,113
15,5,19,313,17,6,0,4,113
15,5,1,7,347,250,3,4,113
15,5,19,390,424,23,0,4,113
15,5,19,313,17,0,3,4,113
15,5,19,313,17,34,0,4,113
15,5,19,313,17,6,3,4,113
15,5,1,7,235,50,184,295,113
15,5,19,284,20,7,0,4,113
15,1,3,25,19,308,301,4,113
15,5,19,313,17,6,42,4,113
15,5,1,7,200,37,159,4,113
15,5,1,7,235,50,0,4,113
15,1,3,75,303,47,147,4,113
15,1,3,25,19,5,0,4,113
15,5,1,7,272,24,0,4,113
15,1,8,133,3,6,42,4,113
15,1,3,250,211,6,42,4,113
15,1,3,25,19,24,0,4,113
15,5,1,7,62,2,0,4,113
15,1,8,133,3,11,257,4,113
15,1,8,133,3,6,0,4,113
15,1,3,290,60,65,184,295,113
15,1,3,250,347,7,0,4,113
15,1,3,250,211,239,0,4,113
15,1,3,250,211,6,0,4,113
15,1,3,25,19,11,257,4,113
15,5,1,7,22,327,3,4,113
15,1,8,133,3,47,147,4,113
15,1,3,59,28,11,257,4,113
15,1,3,290,60,5,0,4,113
15,1,3,250,406,17,0,4,113
15,1,3,14,371,5,0,4,113
15,1,3,98,28,11,257,4,113
15,1,157,310,491,5,0,4,113
15,1,157,174,48,7,0,4,113
15,5,1,3,0,50,184,295,113
15,1,3,498,28,11,257,4,113
15,1,157,307,33,7,0,4,113
15,1,157,310,20,7,0,4,113
15,5,1,3,0,6,42,4,113
15,1,3,287,324,11,257,4,113
15,1,157,307,33,23,0,4,113
15,1,44,23,13,5,0,4,113
15,28,11,3,6,17,0,4,113
15,1,3,133,8,100,301,4,113
15,1,220,83,5,11,3,4,113
15,5,19,24,272,7,0,4,113
15,5,1,93,8,100,301,4,113
15,1,3,416,157,5,0,4,113
15,1,3,133,8,148,0,4,113
15,1,220,83,5,81,42,4,113
15,1,220,83,5,11,257,4,113
15,5,1,93,8,148,0,4,113
15,1,3,327,22,7,0,4,113
15,1,220,83,5,13,3,4,113
15,5,1,93,8,3,0,4,113
15,5,1,93,8,133,3,4,113
15,1,3,281,38,34,0,4,113
15,5,19,11,3,1,0,4,113
15,1,100,260,0,6,3,4,113
15,1,7,37,259,11,3,4,113
15,1,21,84,419,23,0,4,113
15,5,19,11,3,6,0,4,113
15,1,100,260,0,6,42,4,113
15,1,7,37,259,11,257,4,113
15,1,21,84,73,24,0,4,113
15,5,19,11,3,47,147,4,113
15,5,19,11,3,6,42,4,113
15,5,1,7,37,6,42,4,113
15,1,21,84,261,24,0,4,113
15,1,44,23,13,3,0,4,113
15,5,1,22,7,37,159,4,113
15,1,69,232,23,0,3,4,113
15,1,100,8,133,3,0,4,113
15,61,48,5,0,1,3,4,113
15,28,11,3,13,5,0,4,113
15,28,11,3,8,1,0,4,113
15,1,392,3,9,316,0,4,113
15,61,48,5,0,6,3,4,113
15,28,11,3,9,1,0,4,113
15,28,11,3,13,23,0,4,113
15,28,11,3,8,148,0,4,113
15,1,392,3,14,2,0,4,113
15,61,48,5,0,50,184,295,113
15,61,48,5,0,6,42,4,113
15,28,11,3,287,1,0,4,113
15,28,11,3,9,316,0,4,113
15,1,392,3,13,23,0,4,113
15,28,39,12,5,11,3,4,113
15,28,11,3,392,1,0,4,113
15,28,39,12,5,1,3,4,113
15,5,1,116,71,47,3,4,113
15,28,39,12,5,13,3,4,113
15,28,39,12,5,11,257,4,113
15,28,11,3,14,2,0,4,113
15,5,1,116,71,50,184,295,113
15,5,1,116,71,47,147,4,113
15,28,39,12,5,81,42,4,113
15,28,59,3,1,5,0,4,113
15,5,1,116,71,50,0,4,113
15,28,46,33,7,37,159,4,113
15,5,1,22,112,37,159,4,113
15,28,59,3,1,7,0,4,113
15,28,46,33,7,1,3,4,113
15,28,98,3,0,50,184,295,113
15,5,1,22,217,133,3,4,113
15,28,59,3,1,100,301,4,113
15,1,44,50,0,6,3,4,113
15,5,1,22,327,3,0,4,113
15,28,98,3,0,6,42,4,113
15,28,11,3,1,7,0,4,113
15,28,11,45,19,5,0,4,113
15,1,44,50,0,6,42,4,113
15,5,12,2,62,7,0,4,113
15,28,11,259,37,6,0,4,113
15,28,11,3,1,100,301,4,113
15,28,11,45,164,1,0,4,113
15,28,11,45,19,24,0,4,113
15,1,220,83,5,0,3,4,113
15,28,11,259,37,7,0,4,113
15,28,11,259,37,6,3,4,113
15,28,11,45,179,17,0,4,113
15,28,11,45,164,1,3,4,113
15,28,11,45,19,308,301,4,113
15,1,69,255,11,5,0,4,113
15,28,11,259,37,6,42,4,113
15,28,11,45,212,24,0,4,113
15,5,270,9,3,1,0,4,113
