10,2,379,45,193
10,8,3,11,45,193
10,2,12,189,45,193
10,8,1,69,117,193
10,16,31,80,117,193
10,8,1,164,45,193
10,120,35,166,45,193
10,16,30,132,45,193
10,334,335,343,45,193
10,16,354,85,45,193
10,16,30,146,45,193
10,356,28,11,45,193
10,334,12,189,45,193
10,16,15,1,9,3,11,45,193
10,16,15,1,7,114,69,117,193
10,120,149,62,7,238,109,45,193
10,16,15,1,57,31,80,117,193
10,16,15,1,9,32,11,45,193
10,16,15,1,7,238,109,45,193
10,16,15,1,471,399,85,45,193
10,16,15,1,57,462,402,45,193
10,16,15,1,9,38,53,45,193
10,16,15,1,21,20,19,45,193
10,16,15,1,9,282,132,45,193
10,16,15,1,116,198,53,45,193
10,16,15,1,21,52,85,45,193
10,16,15,1,21,20,470,45,193
10,16,15,1,127,5,19,45,193
10,16,15,1,21,118,11,45,193
10,16,15,1,100,426,132,45,193
10,16,15,1,127,5,11,45,193
10,16,15,1,21,219,109,45,193
10,16,15,1,108,97,80,117,193
10,120,149,62,7,1,164,45,193
10,16,15,1,487,37,360,45,193
10,16,15,1,0,99,80,117,193
10,16,15,1,469,241,11,45,193
10,16,15,1,0,3,11,45,193
10,16,15,1,157,5,11,45,193
10,16,15,1,0,5,11,45,193
10,16,15,1,188,5,11,45,193
10,16,15,1,157,5,19,45,193
10,16,15,1,0,17,179,45,193
10,16,15,1,0,5,19,45,193
10,16,15,1,227,161,355,45,193
10,16,15,1,188,5,19,45,193
10,16,15,1,0,24,19,45,193
10,16,15,1,0,17,319,45,193
10,16,15,1,287,3,11,45,193
10,16,15,1,0,24,212,45,193
10,16,15,1,293,167,92,45,193
10,16,15,1,287,324,11,45,193
10,16,15,1,0,24,251,45,193
10,16,15,1,382,32,11,45,193
10,89,21,438,0,99,80,117,193
10,16,15,1,392,3,11,45,193
10,89,21,26,389,145,187,117,193
10,89,21,438,0,1,69,117,193
10,89,21,84,329,259,11,45,193
10,89,21,26,8,3,11,45,193
10,89,21,438,0,2,379,45,193
10,89,21,438,0,1,164,45,193
10,89,21,122,48,5,11,45,193
10,89,21,84,73,24,19,45,193
10,89,21,26,29,280,179,45,193
10,89,21,26,8,1,69,117,193
10,89,21,438,0,3,11,45,193
10,89,21,140,33,35,166,45,193
10,89,21,122,135,38,53,45,193
10,89,21,122,48,96,109,45,193
10,89,21,122,48,5,19,45,193
10,89,21,84,261,24,212,45,193
10,89,21,84,73,12,189,45,193
10,89,21,84,73,24,212,45,193
10,89,21,26,70,37,360,45,193
10,89,21,26,29,2,379,45,193
10,89,21,26,8,1,164,45,193
10,89,21,438,0,5,11,45,193
10,89,21,140,33,46,80,117,193
10,89,21,84,358,28,11,45,193
10,89,21,84,261,24,19,45,193
10,89,21,84,73,24,251,45,193
10,89,21,26,320,13,168,45,193
10,89,21,438,0,17,179,45,193
10,89,21,438,0,5,19,45,193
10,89,21,84,261,24,251,45,193
10,89,21,438,0,24,19,45,193
10,89,21,438,0,17,319,45,193
10,89,21,438,0,24,212,45,193
10,8,3,392,1,5,11,45,193
10,89,21,438,0,24,251,45,193
10,8,3,392,1,35,166,45,193
10,8,3,392,1,5,19,45,193
10,8,3,392,1,78,92,45,193
10,2,0,24,58,12,189,45,193
10,8,3,392,1,161,355,45,193
10,2,0,24,73,12,189,45,193
10,8,3,392,1,169,109,45,193
10,2,0,24,245,12,189,45,193
10,8,3,392,1,472,402,45,193
10,2,0,24,285,32,11,45,193
10,8,3,392,1,475,11,45,193
10,8,3,1,5,19,69,117,193
10,2,0,3,13,5,11,45,193
10,2,29,280,179,17,319,45,193
10,2,0,3,13,31,80,117,193
10,2,0,3,13,5,19,45,193
10,8,133,3,0,2,379,45,193
10,334,12,425,220,1,69,117,193
10,8,133,3,498,28,11,45,193
10,8,133,3,0,1,69,117,193
10,334,12,492,260,271,80,117,193
10,334,12,425,220,1,164,45,193
10,8,133,3,9,1,69,117,193
10,8,133,3,0,99,80,117,193
10,8,133,3,0,1,164,45,193
10,334,12,315,260,271,80,117,193
10,334,12,492,260,330,11,45,193
10,8,133,3,75,31,80,117,193
10,8,133,3,9,32,11,45,193
10,8,133,3,9,1,164,45,193
10,8,133,3,0,5,11,45,193
10,334,12,154,47,3,11,45,193
10,334,12,315,260,330,11,45,193
10,8,133,3,98,28,11,45,193
10,8,133,3,9,38,53,45,193
10,8,133,3,0,17,179,45,193
10,8,133,3,0,5,19,45,193
10,8,133,3,6,37,360,45,193
10,8,133,3,9,282,132,45,193
10,8,133,3,0,24,19,45,193
10,8,133,3,0,17,319,45,193
10,8,133,3,287,1,69,117,193
10,8,133,3,6,17,319,45,193
10,8,133,3,0,24,212,45,193
10,8,133,3,281,38,53,45,193
10,8,133,3,287,324,11,45,193
10,8,133,3,287,1,164,45,193
10,8,133,3,6,42,151,45,193
10,8,133,3,6,17,179,45,193
10,8,133,3,0,24,251,45,193
10,8,133,3,392,1,69,117,193
10,334,12,107,7,1,69,117,193
10,8,133,3,4,42,151,45,193
10,8,133,3,392,1,164,45,193
10,334,12,107,7,20,470,45,193
10,334,12,107,7,1,164,45,193
10,8,133,3,14,2,379,45,193
10,8,133,3,4,257,11,45,193
10,334,12,107,7,37,360,45,193
10,334,12,107,7,20,19,45,193
10,8,133,3,59,28,11,45,193
10,8,133,3,14,96,109,45,193
10,334,12,107,7,114,69,117,193
10,89,21,219,109,361,11,45,193
10,120,35,1,78,20,19,45,193
10,89,21,1,3,25,19,45,193
10,120,35,1,78,20,470,45,193
10,89,21,1,3,25,396,45,193
10,89,21,1,161,5,19,45,193
10,8,1,69,19,5,11,45,193
10,2,0,3,11,5,19,45,193
10,8,1,69,19,20,470,45,193
10,2,0,3,11,311,168,45,193
10,8,1,69,19,25,396,45,193
10,2,0,3,11,255,69,117,193
10,8,1,69,19,24,212,45,193
10,2,0,3,11,361,109,45,193
10,8,1,69,19,24,251,45,193
10,8,1,21,20,72,192,45,193
10,8,1,21,20,30,146,45,193
10,8,1,21,20,78,92,45,193
10,2,0,3,11,19,69,117,193
10,8,1,21,20,284,19,45,193
10,16,15,5,12,139,11,45,193
10,8,1,21,20,19,69,117,193
10,16,15,5,12,208,166,45,193
10,8,1,9,88,38,53,45,193
10,16,15,5,12,241,11,45,193
10,8,1,9,77,35,166,45,193
10,16,15,5,1,475,11,45,193
10,8,1,9,270,5,11,45,193
10,16,15,5,1,35,166,45,193
10,8,1,9,292,46,80,117,193
10,8,1,9,270,5,19,45,193
10,16,15,5,1,78,92,45,193
10,334,12,5,157,1,69,117,193
10,16,15,5,1,97,80,117,193
10,334,12,5,86,46,80,117,193
10,334,12,5,157,1,164,45,193
10,16,15,5,1,161,355,45,193
10,334,12,5,48,96,109,45,193
10,16,15,5,1,169,109,45,193
10,334,12,5,51,294,19,45,193
10,16,15,5,1,472,402,45,193
10,334,12,5,188,1,69,117,193
10,334,12,5,51,172,132,45,193
10,334,12,5,286,30,132,45,193
10,334,12,5,188,1,164,45,193
10,334,12,5,433,46,80,117,193
10,334,12,5,286,30,146,45,193
10,8,317,1,3,13,168,45,193
10,16,30,128,31,13,168,45,193
10,8,317,1,3,25,19,45,193
10,16,30,128,31,72,192,45,193
10,8,317,1,3,25,396,45,193
10,8,87,63,163,46,80,117,193
10,120,35,33,473,5,11,45,193
10,334,12,5,127,1,164,45,193
10,120,35,33,23,232,69,117,193
10,120,35,33,473,5,19,45,193
10,120,35,33,7,1,69,117,193
10,120,35,33,23,13,168,45,193
10,120,35,33,60,5,11,45,193
10,120,35,33,7,20,470,45,193
10,120,35,33,7,1,164,45,193
10,120,35,33,23,40,11,45,193
10,120,35,33,131,384,192,45,193
10,120,35,33,60,5,19,45,193
10,120,35,33,7,37,360,45,193
10,120,35,33,7,20,19,45,193
10,120,35,33,121,38,53,45,193
10,120,35,33,7,114,69,117,193
10,120,35,33,153,40,11,45,193
10,120,35,33,7,238,109,45,193
10,334,12,245,24,19,69,117,193
10,16,30,54,19,20,470,45,193
10,356,28,59,3,25,396,45,193
10,16,30,54,19,25,396,45,193
10,356,28,59,3,25,19,45,193
10,16,30,54,19,24,212,45,193
10,8,133,3,11,311,168,45,193
10,16,30,54,19,24,251,45,193
10,8,133,3,11,255,69,117,193
10,8,87,63,17,167,92,45,193
10,8,133,3,11,361,109,45,193
10,8,87,63,17,313,19,45,193
10,8,1,475,11,5,19,45,193
10,334,12,5,0,24,212,45,193
10,8,1,475,11,311,168,45,193
10,334,12,5,0,99,80,117,193
10,334,12,5,0,24,19,45,193
10,8,1,475,11,361,109,45,193
10,334,12,5,0,24,251,45,193
10,334,12,5,0,17,319,45,193
10,356,28,98,3,13,168,45,193
10,356,28,98,3,1,164,45,193
10,356,28,98,3,25,396,45,193
10,120,35,1,69,255,11,45,193
10,356,28,98,3,25,19,45,193
10,120,35,1,69,19,11,45,193
10,2,322,477,67,13,168,45,193
10,2,322,325,44,1,164,45,193
10,2,322,477,67,28,11,45,193
10,8,3,287,1,35,166,45,193
10,8,3,6,229,30,132,45,193
10,8,3,287,1,78,92,45,193
10,8,3,6,222,283,85,45,193
10,8,3,6,229,30,146,45,193
10,8,3,287,1,161,355,45,193
10,8,3,6,18,5,11,45,193
10,8,3,287,1,169,109,45,193
10,8,3,6,173,114,69,117,193
10,8,3,6,18,5,19,45,193
10,8,3,287,1,472,402,45,193
10,8,3,6,205,411,132,45,193
10,8,3,287,1,475,11,45,193
10,8,3,287,1,5,19,45,193
10,8,148,0,1,5,11,45,193
10,8,3,6,0,1,69,117,193
10,8,148,0,1,35,166,45,193
10,8,148,0,1,5,19,45,193
10,8,3,6,0,2,379,45,193
10,8,3,6,0,1,164,45,193
10,8,148,0,1,78,92,45,193
10,8,3,6,0,5,11,45,193
10,8,148,0,1,97,80,117,193
10,8,3,6,0,17,179,45,193
10,8,3,6,0,5,19,45,193
10,8,148,0,1,161,355,45,193
10,8,3,6,0,24,19,45,193
10,8,3,6,0,17,319,45,193
10,8,148,0,1,169,109,45,193
10,8,3,6,0,24,212,45,193
10,8,148,0,1,472,402,45,193
10,8,3,6,0,24,251,45,193
10,8,148,0,1,475,11,45,193
10,8,213,103,17,167,92,45,193
10,16,15,28,11,5,19,45,193
10,8,213,103,17,313,19,45,193
10,16,15,28,11,311,168,45,193
10,2,12,185,72,20,470,45,193
10,16,15,28,11,255,69,117,193
10,2,12,185,72,31,80,117,193
10,2,12,185,72,20,19,45,193
10,16,15,28,11,361,109,45,193
10,8,133,217,22,1,164,45,193
10,16,15,28,11,19,69,117,193
10,2,12,115,20,30,132,45,193
10,16,15,5,19,25,396,45,193
10,2,12,115,20,72,192,45,193
10,2,12,115,20,30,146,45,193
10,16,15,5,19,24,212,45,193
10,2,12,115,20,78,92,45,193
10,16,15,5,19,24,251,45,193
10,2,12,115,20,284,19,45,193
10,91,22,1,8,3,11,45,193
10,91,22,1,7,37,360,45,193
10,91,22,1,9,3,11,45,193
10,91,22,1,7,114,69,117,193
10,91,22,1,15,5,11,45,193
10,91,22,1,9,32,11,45,193
10,91,22,1,7,238,109,45,193
10,91,22,1,21,20,470,45,193
10,91,22,1,15,28,11,45,193
10,91,22,1,15,5,19,45,193
10,91,22,1,9,38,53,45,193
10,91,22,1,116,198,53,45,193
10,91,22,1,21,52,85,45,193
10,91,22,1,21,20,19,45,193
10,91,22,1,15,390,19,45,193
10,91,22,1,9,282,132,45,193
10,91,22,1,127,5,19,45,193
10,91,22,1,21,118,11,45,193
10,91,22,1,57,31,80,117,193
10,91,22,1,127,5,11,45,193
10,91,22,1,21,219,109,45,193
10,91,22,1,108,97,80,117,193
10,91,22,1,57,462,402,45,193
10,91,22,1,100,426,132,45,193
10,8,191,1,0,2,379,45,193
10,91,22,1,471,399,85,45,193
10,8,191,1,7,20,470,45,193
10,8,191,1,0,99,80,117,193
10,91,22,1,487,37,360,45,193
10,8,191,1,108,97,80,117,193
10,8,191,1,7,37,360,45,193
10,8,191,1,7,20,19,45,193
10,8,191,1,0,3,11,45,193
10,91,22,1,469,241,11,45,193
10,8,191,1,57,462,402,45,193
10,8,191,1,7,114,69,117,193
10,8,191,1,0,5,11,45,193
10,91,22,1,157,5,11,45,193
10,8,191,1,15,390,19,45,193
10,8,191,1,57,31,80,117,193
10,8,191,1,7,238,109,45,193
10,8,191,1,0,17,179,45,193
10,8,191,1,0,5,19,45,193
10,91,22,1,188,5,11,45,193
10,91,22,1,157,5,19,45,193
10,8,191,1,100,426,132,45,193
10,8,191,1,15,5,11,45,193
10,8,191,1,0,24,19,45,193
10,8,191,1,0,17,319,45,193
10,91,22,1,227,161,355,45,193
10,91,22,1,188,5,19,45,193
10,8,191,1,9,38,53,45,193
10,8,191,1,15,28,11,45,193
10,8,191,1,15,5,19,45,193
10,8,191,1,0,24,212,45,193
10,91,22,1,293,167,92,45,193
10,8,191,1,21,20,470,45,193
10,8,191,1,9,3,11,45,193
10,8,191,1,0,24,251,45,193
10,91,22,1,287,3,11,45,193
10,8,191,1,487,37,360,45,193
10,8,191,1,21,52,85,45,193
10,8,191,1,21,20,19,45,193
10,8,191,1,9,32,11,45,193
10,91,22,1,382,32,11,45,193
10,91,22,1,287,324,11,45,193
10,8,191,1,471,399,85,45,193
10,8,191,1,21,118,11,45,193
10,8,191,1,9,282,132,45,193
10,91,22,1,392,3,11,45,193
10,8,191,1,469,241,11,45,193
10,8,191,1,21,219,109,45,193
10,8,191,1,127,5,11,45,193
10,2,0,23,13,5,11,45,193
10,8,191,1,157,5,11,45,193
10,8,191,1,127,5,19,45,193
10,2,0,23,13,31,80,117,193
10,2,0,23,13,5,19,45,193
10,8,191,1,188,5,11,45,193
10,8,191,1,157,5,19,45,193
10,8,191,1,227,161,355,45,193
10,8,191,1,188,5,19,45,193
10,8,191,1,287,3,11,45,193
10,91,22,1,7,20,19,45,193
10,8,191,1,293,167,92,45,193
10,8,191,1,287,324,11,45,193
10,8,191,1,382,32,11,45,193
10,91,22,1,0,3,11,45,193
10,8,191,1,392,3,11,45,193
10,91,22,1,0,5,11,45,193
10,8,191,1,116,198,53,45,193
10,91,22,1,0,17,179,45,193
10,91,22,1,0,5,19,45,193
10,91,22,1,0,24,19,45,193
10,91,22,1,0,17,319,45,193
10,91,22,1,0,24,212,45,193
10,8,83,5,1,35,166,45,193
10,91,22,1,0,24,251,45,193
10,8,83,5,1,78,92,45,193
10,16,30,146,45,19,69,117,193
10,8,83,5,1,97,80,117,193
10,2,0,3,25,19,11,45,193
10,8,83,5,1,161,355,45,193
10,2,0,3,25,19,69,117,193
10,8,83,5,1,169,109,45,193
10,16,30,286,5,1,69,117,193
10,8,83,5,1,472,402,45,193
10,16,30,286,5,12,189,45,193
10,16,30,286,5,1,164,45,193
10,16,30,286,5,13,168,45,193
10,8,191,1,475,11,19,45,193
10,16,30,286,5,161,355,45,193
10,8,3,11,5,12,189,45,193
10,16,30,286,5,268,179,45,193
10,8,3,11,5,13,168,45,193
10,8,93,1,108,97,80,117,193
10,8,3,11,5,161,355,45,193
10,8,93,1,9,38,53,45,193
10,8,3,11,5,268,179,45,193
10,8,93,1,471,399,85,45,193
10,8,93,1,9,3,11,45,193
10,8,93,1,15,390,19,45,193
10,8,93,1,9,32,11,45,193
10,8,93,1,21,20,470,45,193
10,8,93,1,15,5,11,45,193
10,8,93,1,9,282,132,45,193
10,8,93,1,487,37,360,45,193
10,8,93,1,21,52,85,45,193
10,8,93,1,21,20,19,45,193
10,8,93,1,15,28,11,45,193
10,8,93,1,15,5,19,45,193
10,8,93,1,469,241,11,45,193
10,8,93,1,21,118,11,45,193
10,8,93,1,157,5,11,45,193
10,8,93,1,21,219,109,45,193
10,8,93,1,188,5,11,45,193
10,8,93,1,157,5,19,45,193
10,8,93,1,227,161,355,45,193
10,8,93,1,188,5,19,45,193
10,8,93,1,287,3,11,45,193
10,8,3,11,5,1,164,45,193
10,8,93,1,293,167,92,45,193
10,8,93,1,287,324,11,45,193
10,8,93,1,116,198,53,45,193
10,2,0,5,19,25,396,45,193
10,8,93,1,127,5,11,45,193
10,2,0,5,19,24,212,45,193
10,8,93,1,382,32,11,45,193
10,8,93,1,127,5,19,45,193
10,2,0,5,19,24,251,45,193
10,8,93,1,392,3,11,45,193
10,16,30,286,5,19,11,45,193
10,8,93,1,7,238,109,45,193
10,16,30,286,5,19,69,117,193
10,8,3,4,159,37,360,45,193
10,334,12,39,28,244,85,45,193
10,8,3,4,301,308,19,45,193
10,334,12,39,28,440,11,45,193
10,120,338,25,19,24,212,45,193
10,16,31,80,117,69,19,45,193
10,120,338,25,19,24,251,45,193
10,120,35,1,161,5,11,45,193
10,8,3,4,0,1,69,117,193
10,120,35,1,161,5,19,45,193
10,8,3,4,0,99,80,117,193
10,8,3,4,0,1,164,45,193
10,8,3,4,0,5,11,45,193
10,8,93,1,0,17,179,45,193
10,8,3,4,0,17,179,45,193
10,8,3,4,0,5,19,45,193
10,8,93,1,0,24,19,45,193
10,8,93,1,0,17,319,45,193
10,8,3,4,0,24,19,45,193
10,8,3,4,0,17,319,45,193
10,8,93,1,0,24,212,45,193
10,8,3,4,0,24,212,45,193
10,8,93,1,0,24,251,45,193
10,8,3,4,0,24,251,45,193
10,8,93,1,0,5,19,45,193
10,2,0,7,1,5,11,45,193
10,356,28,440,11,311,168,45,193
10,2,0,7,1,35,166,45,193
10,2,0,7,1,5,19,45,193
10,356,28,440,11,255,69,117,193
10,2,0,7,1,78,92,45,193
10,356,28,440,11,361,109,45,193
10,2,0,7,1,97,80,117,193
10,2,233,234,20,19,69,117,193
10,2,0,7,1,161,355,45,193
10,8,83,5,11,19,69,117,193
10,2,0,7,1,169,109,45,193
10,120,35,33,46,49,11,45,193
10,2,0,7,1,472,402,45,193
10,120,35,33,46,52,85,45,193
10,2,0,7,1,475,11,45,193
10,8,1,157,5,19,69,117,193
10,356,28,46,49,11,19,45,193
10,2,233,423,132,30,146,45,193
10,8,83,5,11,255,69,117,193
10,89,21,1,69,255,11,45,193
10,8,83,5,11,311,168,45,193
10,8,213,435,116,198,53,45,193
10,8,83,5,11,361,109,45,193
10,8,3,11,19,25,396,45,193
10,8,3,11,19,24,251,45,193
10,8,213,435,116,1,69,117,193
10,8,100,301,4,42,151,45,193
10,356,28,67,13,31,80,117,193
10,8,100,301,4,257,11,45,193
10,2,12,115,20,19,11,45,193
10,8,1,78,20,19,69,117,193
10,2,12,115,20,19,69,117,193
10,356,28,67,13,5,19,45,193
10,8,1,157,5,13,168,45,193
10,2,0,4,3,13,168,45,193
10,8,1,157,5,161,355,45,193
10,2,0,4,3,25,396,45,193
10,8,1,157,5,268,179,45,193
10,2,0,4,3,25,19,45,193
10,8,100,301,308,19,69,117,193
10,8,133,3,25,19,11,45,193
10,16,47,312,78,1,69,117,193
10,8,133,3,25,19,69,117,193
10,16,47,312,78,20,470,45,193
10,16,47,312,78,1,164,45,193
10,16,47,312,78,20,19,45,193
10,2,0,4,3,1,164,45,193
10,8,1,227,161,5,19,45,193
10,8,1,188,5,13,168,45,193
10,89,21,1,69,19,11,45,193
10,8,1,188,5,161,355,45,193
10,16,47,410,30,20,470,45,193
10,8,1,188,5,268,179,45,193
10,16,47,410,30,54,19,45,193
10,16,47,410,30,20,19,45,193
10,2,0,23,44,1,69,117,193
10,2,0,23,33,35,166,45,193
10,2,0,23,36,30,132,45,193
10,2,0,23,44,1,164,45,193
10,2,0,23,178,32,11,45,193
10,2,0,23,36,30,146,45,193
10,2,0,23,401,38,53,45,193
10,8,3,13,23,232,69,117,193
10,2,0,23,27,17,179,45,193
10,8,3,13,67,28,11,45,193
10,8,3,13,23,40,11,45,193
10,2,0,23,64,17,179,45,193
10,2,0,23,27,17,319,45,193
10,8,3,13,224,114,69,117,193
10,2,0,23,104,332,11,45,193
10,2,0,23,64,17,319,45,193
10,2,0,23,41,28,11,45,193
10,8,1,157,310,20,19,45,193
10,2,0,23,144,28,11,45,193
10,8,1,157,253,13,168,45,193
10,8,1,157,310,365,69,117,193
10,8,1,157,310,20,470,45,193
10,2,0,23,424,390,19,45,193
10,356,28,46,141,38,53,45,193
10,8,3,13,5,1,69,117,193
10,356,28,46,63,275,69,117,193
10,8,3,13,5,12,189,45,193
10,8,3,13,5,1,164,45,193
10,356,28,46,86,5,11,45,193
10,356,28,46,63,17,179,45,193
10,8,3,13,5,161,355,45,193
10,356,28,46,165,38,53,45,193
10,356,28,46,86,5,19,45,193
10,356,28,46,63,17,319,45,193
10,8,3,13,5,268,179,45,193
10,356,28,46,433,5,11,45,193
10,8,3,13,31,72,192,45,193
10,356,28,46,33,35,166,45,193
10,356,28,46,433,5,19,45,193
10,356,28,46,110,35,166,45,193
10,2,12,58,254,25,19,45,193
10,356,28,46,163,395,80,117,193
10,2,12,58,254,25,396,45,193
10,8,3,13,5,19,11,45,193
10,16,15,28,498,3,11,45,193
10,8,3,13,5,19,69,117,193
10,16,15,28,481,52,85,45,193
10,8,1,188,5,19,69,117,193
10,16,15,28,59,3,11,45,193
10,334,12,115,20,284,19,45,193
10,16,15,28,67,13,168,45,193
10,8,100,124,30,54,19,45,193
10,16,15,28,90,12,189,45,193
10,8,100,124,30,20,19,45,193
10,16,15,28,98,3,11,45,193
10,89,21,1,5,19,69,117,193
10,16,15,28,101,17,179,45,193
10,356,28,11,19,24,212,45,193
10,16,15,28,215,172,132,45,193
10,16,15,28,101,17,319,45,193
10,356,28,11,19,25,396,45,193
10,356,28,11,19,24,251,45,193
10,16,15,28,404,72,192,45,193
10,356,28,39,12,208,166,45,193
10,16,15,28,407,283,85,45,193
10,356,28,39,12,241,11,45,193
10,2,0,7,20,72,192,45,193
10,8,1,287,3,25,19,45,193
10,2,0,7,20,78,92,45,193
10,8,1,287,3,25,396,45,193
10,2,0,7,20,284,19,45,193
10,8,1,5,15,390,19,45,193
10,2,0,7,20,30,146,45,193
10,8,1,5,81,42,151,45,193
10,8,1,5,15,28,11,45,193
10,8,1,5,48,96,109,45,193
10,8,1,5,0,3,11,45,193
10,8,1,5,51,294,19,45,193
10,8,1,5,0,17,179,45,193
10,8,1,5,286,30,132,45,193
10,8,1,5,51,172,132,45,193
10,8,1,5,0,24,19,45,193
10,8,1,5,0,17,319,45,193
10,8,1,5,433,46,80,117,193
10,8,1,5,286,30,146,45,193
10,8,1,5,0,24,212,45,193
10,2,233,71,116,1,69,117,193
10,8,1,5,0,24,251,45,193
10,2,233,71,137,467,360,45,193
10,2,233,71,116,198,53,45,193
10,2,233,71,116,1,164,45,193
10,2,233,71,302,456,85,45,193
10,16,183,28,145,32,11,45,193
10,2,12,58,24,19,11,45,193
10,89,21,1,5,13,168,45,193
10,2,12,58,24,19,69,117,193
10,89,21,1,5,161,355,45,193
10,2,62,103,340,35,166,45,193
10,89,21,1,5,268,179,45,193
10,2,0,7,20,19,69,117,193
10,8,1,293,167,17,319,45,193
10,16,47,123,13,3,11,45,193
10,120,35,156,375,20,470,45,193
10,16,47,123,13,5,11,45,193
10,2,12,107,7,238,109,45,193
10,16,47,123,13,31,80,117,193
10,16,47,123,13,5,19,45,193
10,2,12,425,220,1,69,117,193
10,2,12,107,7,1,69,117,193
10,2,12,492,260,271,80,117,193
10,2,12,425,220,1,164,45,193
10,2,12,107,7,20,470,45,193
10,2,12,107,7,1,164,45,193
10,2,12,315,260,271,80,117,193
10,2,12,492,260,330,11,45,193
10,2,12,107,7,37,360,45,193
10,2,12,107,7,20,19,45,193
10,2,12,154,47,3,11,45,193
10,2,12,315,260,330,11,45,193
10,2,12,107,7,114,69,117,193
10,2,62,103,17,167,92,45,193
10,120,35,1,487,37,360,45,193
10,2,62,103,17,313,19,45,193
10,120,35,1,287,324,11,45,193
10,120,35,1,475,11,19,45,193
10,120,35,1,382,32,11,45,193
10,120,35,1,287,3,11,45,193
10,120,35,1,0,2,379,45,193
10,8,1,382,32,376,402,45,193
10,120,35,1,7,20,470,45,193
10,120,35,1,0,99,80,117,193
10,120,35,1,108,97,80,117,193
10,120,35,1,7,37,360,45,193
10,120,35,1,7,20,19,45,193
10,120,35,1,0,3,11,45,193
10,120,35,1,57,462,402,45,193
10,120,35,1,7,114,69,117,193
10,120,35,1,0,5,11,45,193
10,120,35,1,100,426,132,45,193
10,120,35,1,57,31,80,117,193
10,120,35,1,7,238,109,45,193
10,120,35,1,0,17,179,45,193
10,120,35,1,0,5,19,45,193
10,120,35,1,15,390,19,45,193
10,120,35,1,0,24,19,45,193
10,120,35,1,0,17,319,45,193
10,120,35,1,471,399,85,45,193
10,120,35,1,15,5,11,45,193
10,120,35,1,0,24,212,45,193
10,120,35,1,469,241,11,45,193
10,120,35,1,15,28,11,45,193
10,120,35,1,15,5,19,45,193
10,120,35,1,0,24,251,45,193
10,120,35,1,9,38,53,45,193
10,2,322,194,30,54,19,45,193
10,120,35,1,21,20,470,45,193
10,120,35,1,9,3,11,45,193
10,120,35,1,116,198,53,45,193
10,120,35,1,21,52,85,45,193
10,120,35,1,21,20,19,45,193
10,120,35,1,9,32,11,45,193
10,120,35,1,8,3,11,45,193
10,120,35,1,21,118,11,45,193
10,120,35,1,9,282,132,45,193
10,120,35,1,157,5,11,45,193
10,120,35,1,21,219,109,45,193
10,120,35,1,188,5,11,45,193
10,120,35,1,157,5,19,45,193
10,120,35,1,227,161,355,45,193
10,120,35,1,188,5,19,45,193
10,120,35,1,293,167,92,45,193
10,2,322,194,30,20,19,45,193
10,120,35,1,392,3,11,45,193
10,16,354,85,52,46,80,117,193
10,120,35,1,127,5,11,45,193
10,16,354,85,244,28,11,45,193
10,120,35,1,127,5,19,45,193
10,16,47,3,11,5,19,45,193
10,16,494,31,13,5,11,45,193
10,16,47,3,11,311,168,45,193
10,16,494,31,13,5,19,45,193
10,16,47,3,11,255,69,117,193
10,16,47,3,11,19,69,117,193
10,16,47,3,11,361,109,45,193
10,16,15,5,13,31,80,117,193
10,8,1,392,3,25,19,45,193
10,2,0,5,11,19,69,117,193
10,8,1,392,3,25,396,45,193
10,2,0,5,11,255,69,117,193
10,2,0,6,3,13,168,45,193
10,2,0,5,11,311,168,45,193
10,2,0,6,3,25,396,45,193
10,2,0,5,11,361,109,45,193
10,2,0,6,3,25,19,45,193
10,2,0,6,3,1,164,45,193
10,8,1,44,162,76,19,45,193
10,8,1,226,86,5,11,45,193
10,8,1,22,7,114,69,117,193
10,8,1,44,23,13,168,45,193
10,8,1,226,86,5,19,45,193
10,8,1,441,131,384,192,45,193
10,8,1,22,112,37,360,45,193
10,8,1,22,7,20,470,45,193
10,8,1,44,204,20,19,45,193
10,8,1,44,23,40,11,45,193
10,8,1,152,34,38,53,45,193
10,8,1,22,137,467,360,45,193
10,8,1,22,7,37,360,45,193
10,8,1,22,7,20,19,45,193
10,8,1,44,298,24,19,45,193
10,8,1,44,204,20,470,45,193
10,8,1,44,23,232,69,117,193
10,8,1,134,73,12,189,45,193
10,8,1,152,34,17,179,45,193
10,8,1,22,327,3,11,45,193
10,8,1,22,7,238,109,45,193
10,8,1,44,298,24,212,45,193
10,8,1,220,425,12,189,45,193
10,8,1,134,73,24,19,45,193
10,8,1,152,34,17,319,45,193
10,8,1,44,298,24,251,45,193
10,8,1,111,90,28,11,45,193
10,8,1,220,83,5,11,45,193
10,8,1,134,73,24,212,45,193
10,8,1,296,95,20,470,45,193
10,8,1,111,90,12,189,45,193
10,8,1,220,83,5,19,45,193
10,8,1,134,73,24,251,45,193
10,8,1,236,60,5,11,45,193
10,8,1,296,95,20,19,45,193
10,8,1,236,60,5,19,45,193
10,2,0,34,152,1,164,45,193
10,8,317,1,108,97,80,117,193
10,8,317,1,7,37,360,45,193
10,8,317,1,57,31,80,117,193
10,8,317,1,7,114,69,117,193
10,8,317,1,15,390,19,45,193
10,8,317,1,57,462,402,45,193
10,8,317,1,7,238,109,45,193
10,8,317,1,100,426,132,45,193
10,8,317,1,15,5,11,45,193
